Name	AveExpr	t	logFC	P.Value	Adj pval	B
F8A2	1.7338814650275538	14.270737236899057	1.9631770206691592	3.046842314772285e-44	7.927013176661837e-41	89.367718990132
NPIPB15	3.879075330178079	11.872404855477217	1.4381970612242871	1.5042145601156546e-31	1.6114562099309588e-28	60.67318517610606
GSTM1	5.132782671119181	8.627542157371101	1.4161967096632466	1.185028823448429e-17	2.539028815605034e-15	29.360835845596817
F8A3	3.9054358971870076	11.44667746675886	1.4098052627816653	1.6649394381863486e-29	1.318342480358686e-26	56.05807526966819
CCL3L3	1.5260159746286877	10.617855131066973	1.054610696160821	1.0304226148236777e-25	5.212793516991339e-23	47.50387100913571
SPINK2	2.295073646834967	10.998581059191666	0.9687652394690458	2.0062482368794933e-27	1.2179264296683112e-24	51.362041495994006
CCL4L1	3.3648911028653488	9.97911123297605	0.9090623334603061	5.789399523397253e-23	2.4520126539560644e-20	41.30715886205094
ACSM1	3.2958379482960756	15.7485154118657	0.9019250408889641	5.18454212090161e-53	1.5736813517643355e-49	109.2127874105412
PTPN20A	2.416193325109956	11.140999800488977	0.8014910378379665	4.454868061901694e-28	2.7976571428742636e-25	52.836582768478735
GSTT2	5.110947181075505	11.411233723139286	0.7573578430967567	2.447075686884885e-29	1.8569226003978138e-26	55.68056085153148
POLR2J2	4.743422825455663	9.828778680573157	0.7084103862369311	2.4413767306697935e-22	9.88052289310184e-20	39.89957837988666
GSTM3	7.1371443940889625	12.532660071997183	0.7026113329449633	7.586949749664543e-35	1.062873298776082e-31	68.12170634110826
IGLL5	5.121492391422813	4.722200629651883	0.658491609921839	2.481129783388398e-6	7.0824977453087e-5	4.1596421003062645
CD1E	2.802830020302931	7.063399580678758	0.6460634145218878	2.1754496199618527e-12	2.2258027235250146e-10	17.571479458277864
ESPNL	2.5042415676603236	9.352003136431382	0.6386099316178755	2.057718604256618e-20	6.1434706919215616e-18	35.56520177963927
PNMA6A	0.7171376345505256	8.102259057671999	0.6318682617986411	8.879791244356106e-16	1.617187581422134e-13	25.154483313979355
CCL4L2	3.2099275768273183	7.276964339142951	0.6272215012101707	4.738417319783478e-13	5.393503514243544e-11	19.049764111341155
MAP1LC3B2	3.928936293305888	16.422591809375373	0.6074805994716703	3.079673582435834e-57	1.4021753820830352e-53	118.78060245216554
C10orf107	2.914092913086739	7.997340548386281	0.6062312780883214	2.0415035855783856e-15	3.540939361957482e-13	24.344085481077123
CTB-134H23.2	1.3789937845370772	11.33216089206371	0.5936702899883254	5.755497196799584e-29	4.0315044210813084e-26	54.842211572628436
C1QL3	2.2423230023335683	11.724031926011817	0.5920402559038251	7.888622480604242e-31	7.183379630838223e-28	59.04803436401971
TUBB8	1.1636990122924218	12.011957325945874	0.5909141430697133	3.112690715143228e-32	3.54302020651178e-29	62.218357988470984
PM20D1	1.988185226002135	10.536107602986936	0.588413635843676	2.3622229585581376e-25	1.1321264347700211e-22	46.69150501337724
CCL3L1	2.435694912540464	6.9377967584909745	0.5850861354722507	5.2283974235180025e-12	5.076513391060339e-10	16.72170602571982
AREGB	1.8403963809034547	6.277168258568419	0.5821137157132688	4.146400964416969e-10	2.9156082766008432e-8	12.493068553908747
FTCDNL1	3.3453858145157143	11.173732867845422	0.5658470924890358	3.1447858660432834e-28	2.1212163034214916e-25	53.17785793557811
GAL3ST2	1.3575909079928372	8.096480508335295	0.5652769727627671	9.298526861059116e-16	1.6766809029070161e-13	25.10961967857044
C4BPA	2.9701899493729673	6.25961944230018	0.5633182639002094	4.6316933229928223e-10	3.207315543663318e-8	12.386287554236057
FCGBP	5.042257395889425	5.699439150813922	0.5483407434773238	1.3646507898385893e-8	7.060517097880792e-7	9.129648219189923
IGJ	7.275740102075551	4.261194275206849	0.5397907341213006	2.1197348077854538e-5	4.196153295585727e-4	2.131990911135489
LRRIQ3	2.2990613990139095	11.842697733852493	0.5382221316603268	2.0988499914594164e-31	2.1235697802477163e-28	60.34647782047773
