Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
F8A2	5.87031171994704	2.501336631711126	3.368975088235914	1.5799766749369226E-6	0.009591511734650412
GSTM1	9.185748789440792	6.517662184286663	2.668086605154129	0.0033663397348808743	0.6522104175707498
F8A3	8.08894784531374	5.776447990892684	2.3124998544210564	3.6241961098859576E-8	6.600385955324306E-4
NPIPB15	6.762174720314995	4.956013249460312	1.8061614708546827	5.510239738093503E-5	0.1433606944430841
LBP	4.42195577825001	2.6578888866836015	1.7640668915664084	2.1079182937522312E-4	0.21327448869897575
SPANXB1	2.613516719670733	0.876805546223413	1.73671117344732	0.01074316022275934	0.7282262273409422
SPANXB2	2.613516719670733	0.876805546223413	1.73671117344732	0.01074316022275934	0.7282262273409422
MAGEA3	7.012093386823163	5.283877602658473	1.7282157841646901	0.014460112386852741	0.7282262273409422
MAGEA6	6.959809519079196	5.256828466488138	1.702981052591058	0.01832685147403801	0.7517311239756311
CCL3L3	4.844249227800461	3.237819260315031	1.6064299674854299	9.066514202683562E-4	0.4586648796090918
GDPD2	4.622474290131194	3.166152172193848	1.4563221179373462	0.0015550221820889165	0.4948925863555218
ARHGAP40	5.2542775066266385	3.82063132793294	1.4336461786936985	7.091066600217744E-5	0.15917008094129603
CRNN	3.5701430641541982	2.181486742356366	1.388656321797832	0.040502796563814836	0.8153899053800346
SPRR2A	11.048582769488517	9.688083401458305	1.3604993680302115	0.10015830789532676	0.8441247435422669
SPRR2D	10.367109482190896	9.033910852213884	1.3331986299770122	0.06943502854022832	0.8441247435422669
SPINK7	3.9580773027670717	2.6435706398053034	1.3145066629617683	0.012075339182507694	0.7282262273409422
MAGEA12	3.978977004224664	2.665985488004824	1.31299151621984	0.052322645011364854	0.8362069555272832
MAGEA2	4.8505392663884255	3.5471625002494798	1.3033767661389457	0.022294205474370665	0.7801442546212488
CRCT1	5.717480233024247	4.41641934016722	1.301060892857027	0.04086905148226139	0.8153899053800346
CTAG1B	2.8222108325802586	1.5513518252251353	1.2708590073551234	0.20099072456512246	0.8856624911154151
GSDMC	8.181786911747809	6.94488585888754	1.2369010528602686	3.098474531628703E-4	0.28252360603387927
SPRR2E	8.947153770420536	7.722782691142732	1.2243710792778044	0.1036712236686933	0.8441247435422669
TNNI3	7.0618169932931085	5.839669854531485	1.2221471387616232	0.008964909037343705	0.7282262273409422
SPRR3	10.722501602832592	9.504507913054644	1.2179936897779484	0.11330635944163547	0.8441247435422669
NHLH2	2.8137533461779043	1.5990023463883896	1.2147509997895147	0.002313072435471075	0.5481531876875105
CTAG2	4.023006100694977	2.828638561497889	1.1943675391970885	0.1974028523605068	0.8825993736226115
UPK1B	8.239631255407053	7.071977601720865	1.1676536536861883	0.12615343497575704	0.8473422627872229
AKR1B15	6.857832767065113	5.696786801198449	1.1610459658666636	0.024396123205658538	0.7868883452762685
CALB2	7.116785502903035	5.9614845247927	1.1553009781103345	0.005202802216855984	0.6921157185111305
KRT24	3.1537475171258387	2.010483191714926	1.1432643254109127	0.16950369269725685	0.8642736678448517
AKR1B10	11.366069026186963	10.223301854820642	1.1427671713663212	0.12340632514528904	0.8441247435422669
SPRR1A	10.80534308219239	9.671854767052508	1.133488315139882	0.1595991327893861	0.8637799127370875
RAET1G	6.464965798791996	5.336092460683684	1.1288733381083125	0.002334679179738952	0.5481531876875105
DEFB126	3.6439461300781772	2.522195298321722	1.1217508317564553	0.0036931378744362586	0.6883661095464891
ADH7	8.804621739329194	7.69223889665622	1.1123828426729743	0.0844963824248206	0.8441247435422669
PNMA6A	1.8259410741010955	0.7177903954550316	1.108150678646064	0.002054791933774447	0.5481531876875105
FGG	6.452672530753067	5.348782790001915	1.1038897407511516	0.08756286153521353	0.8441247435422669
KLK8	7.4756318574411695	6.372886935212175	1.102744922228995	0.05569162411614159	0.8368447676593816
AKR1C2	13.180713849360728	12.078606426127521	1.1021074232332069	0.047121484412701475	0.8232654233299499
PTHLH	11.495358588837036	10.398039900706474	1.0973186881305619	0.007857640086821993	0.7282262273409422
DEFB103A	3.1270478508028097	2.038877600023851	1.0881702507789588	0.02091306522991354	0.7709893602574603
FAM86B2	3.7832850423972793	2.6997079500668923	1.083577092330387	5.334079205867592E-4	0.3469437517759307
PADI3	6.437211655989634	5.35449577797387	1.0827158780157635	0.07925977932689987	0.8441247435422669
AKR1C3	12.561073190944189	11.48818808823404	1.0728851027101491	0.03690648478102665	0.8153899053800346
RGS20	6.716060655372174	5.644989783106073	1.0710708722661009	0.0012281871045159987	0.47777566961982804
KRT6A	15.301071473930193	14.241512179984067	1.0595592939461262	0.25551039440432144	0.9035726353013133
SPRR1B	12.012501373248268	10.960834947457734	1.0516664257905344	0.16777379622689803	0.8642736678448517
SPANXD	1.776510879179778	0.7281466234501192	1.0483642557296586	0.1303631100762347	0.8473422627872229
LGALS9B	4.48086061689624	3.4373261263526076	1.0435344905436321	0.005385591743889306	0.6921157185111305
MAGEA2B	4.309159974133776	3.269574278483509	1.0395856956502665	0.06943502854022832	0.8441247435422669
AREGB	3.3811922640572987	2.35311375507937	1.0280785089779285	0.38964782226667927	0.9279264957781254
COX7B2	2.775788979643463	1.7481268802025902	1.027662099440873	0.09843779128032493	0.8441247435422669
FOLR3	4.245014427520738	3.221629963540108	1.02338446398063	0.014648059596061636	0.7282262273409422
PADI1	5.087073147959103	4.0674991533974385	1.0195739945616644	0.02628734608273875	0.7914809656023825
SPINK2	5.049632550012696	4.031554457763348	1.0180780922493478	0.012761285459339411	0.7282262273409422
CAPN14	4.796716224875169	3.782429768686039	1.0142864561891303	0.03045246645456734	0.8026053821571352
SLC7A11	8.049644710929035	7.037426401380474	1.0122183095485617	0.019316035448996738	0.7622052606579443
HRG	3.1423134806591944	2.1334602474801856	1.0088532331790088	0.006797782487780624	0.7074355123854899
KRT17	15.193928564348605	14.186587699615737	1.0073408647328677	0.09036341636806233	0.8441247435422669
CCL3L1	5.920330078573125	4.9219705973293095	0.9983594812438152	0.012963501725350768	0.7282262273409422
KLK7	5.788576502466317	4.7932219608650275	0.9953545416012899	0.044195140268751154	0.8216054588123106
MAGEC1	2.414743487725595	1.4220850905359	0.9926583971896952	0.10789261999166966	0.8441247435422669
FSTL4	6.9967776842823275	6.005707367753832	0.9910703165284955	0.013306832791764256	0.7282262273409422
SOHLH1	4.42542480059132	3.4361511814521637	0.9892736191391562	0.11871152349230285	0.8441247435422669
LGALS9C	4.9632705963795525	3.975816349652645	0.9874542467269074	0.014200559922123879	0.7282262273409422
ANXA10	4.2612508708096515	3.2759399371472036	0.9853109336624479	0.04528655482613397	0.8216054588123106
CLCA2	9.82643590147239	8.841632222872391	0.9848036785999987	0.2531802599862282	0.9035726353013133
SH2D5	5.494971831288027	4.51353115242622	0.9814406788618077	0.006071911931324725	0.6921157185111305
CTB-134H23.2	2.6104531822037615	1.640424070112577	0.9700291120911846	0.0012854715468576527	0.47777566961982804
C4BPA	6.840302122699746	5.873075185761832	0.9672269369379141	0.07815019482316232	0.8441247435422669
DNAH10	3.9655977186499745	3.004350947789934	0.9612467708600403	0.077678545626916	0.8441247435422669
LCN2	11.478928110520618	10.522824656783499	0.9561034537371196	0.09071849762521911	0.8441247435422669
CRYBB2	3.72253292248536	2.76754562311517	0.95498729937019	1.4697528652940495E-4	0.1784475945515682
BMP7	10.056784137196098	9.105688359271426	0.9510957779246727	0.021224993285636873	0.7730991554360375
LCE3D	5.208967485239007	4.25833249874037	0.9506349864986365	0.10093063856296525	0.8441247435422669
LUZP6	5.6825077986266495	4.742736837631476	0.9397709609951734	0.17037364080931272	0.8643644852723947
NCCRP1	7.104963726112056	6.166708712330066	0.9382550137819905	0.05911402447266312	0.8441247435422669
CYP3A5	6.1382472660449015	5.204653017188732	0.9335942488561697	0.003266678423696767	0.6466602983952775
ALDH3A1	10.638930043661816	9.709262289959085	0.9296677537027307	0.1306001390096494	0.8473422627872229
FOXL2	4.279729502094649	3.356088965751843	0.923640536342806	0.03707538298506208	0.8153899053800346
COL17A1	10.777856260002677	9.859551982202067	0.9183042778006101	0.10073711245938144	0.8441247435422669
VCX	3.5297063547653207	2.618789420886875	0.9109169338784455	0.01946109010544672	0.7622052606579443
SLC47A2	4.949656895060519	4.039959053892149	0.90969784116837	0.054627257400917784	0.8362069555272832
FAM25C	2.938594298671924	2.034134586865131	0.9044597118067927	0.07846592089438487	0.8441247435422669
TUBB8	2.9339257008916406	2.030246304156677	0.9036793967349634	0.0012729926034492633	0.47777566961982804
TMPRSS11B	2.6274208988214514	1.7320901500418475	0.8953307487796038	0.06648330031117333	0.8441247435422669
CSAG1	4.690541947924698	3.7976812528784336	0.8928606950462648	0.28547671357640214	0.9053942852366896
TPTE	1.620463629489593	0.7287049400248098	0.8917586894647833	0.048062154747266383	0.8273232157440599
MAGEB2	3.733254252345571	2.8427625059776287	0.8904917463679425	0.1457007715347569	0.8600089139818372
APOC3	1.6071892947349176	0.7170504742360608	0.8901388204988567	0.42443958079851174	0.9322174538052751
FAM25B	2.4624520745152414	1.577212566701341	0.8852395078139004	0.10526362875848505	0.8441247435422669
APOA2	2.783016944929195	1.898491551512228	0.8845253934169668	0.09269155172347554	0.8441247435422669
KRT6C	8.904964224458181	8.02309639014673	0.8818678343114517	0.2310540245360957	0.8990824973842063
NMU	8.022134764126656	7.140927752182636	0.8812070119440207	0.004619791015822772	0.6921157185111305
S100A2	14.528571025826396	13.653560632784355	0.8750103930420412	0.0434154011226352	0.8193588448139195
SCGB1A1	9.448925069669956	8.578154681632899	0.870770388037057	0.2069640234110185	0.8870860895178793
SPRR2F	6.15354258044007	5.286000220272815	0.8675423601672554	0.17008328714890997	0.8642736678448517
ANXA8L1	8.224287956187421	7.356849160398982	0.8674387957884395	0.051312409015728755	0.8358690456122112
GOLGA6L10	3.471646130832949	2.607138273717043	0.8645078571159059	0.006037522915470439	0.6921157185111305
C6orf100	2.5221641998171926	1.6634428479623429	0.8587213518548498	0.0041086733331737735	0.6921157185111305
IL36G	7.11819161376214	6.261158194661946	0.857033419100194	0.11652568579920641	0.8441247435422669
S100A14	12.605714591833948	11.749199479206698	0.8565151126272497	0.011271482213297768	0.7282262273409422
TRIML2	2.0894259117961593	1.237198762339916	0.8522271494562432	0.03059576728869906	0.8052169275459354
PITX1	10.251430001272983	9.399469213428942	0.8519607878440407	0.007706834513997007	0.7282262273409422
TREML4	2.646014394001697	1.7952237998394562	0.8507905941622409	0.001875787689095909	0.5337788342783546
PI3	12.181785419648234	11.332634866354159	0.8491505532940753	0.20830874423931334	0.8878349754473144
FOSL1	9.38250025916428	8.533826953816376	0.8486733053479032	0.006498560721798996	0.6921157185111305
ARTN	9.386429878647547	8.540119137089414	0.846310741558133	0.01380099340509966	0.7282262273409422
