Name	AveExpr	t	logFC	P.Value	Adj pval	B
GSTM1	5.716049266644306	3.632857866059189	3.0693696718595795	4.903253718288669e-4	0.23248766450924122	-0.2942212211929336
FBN2	3.4832698547265073	5.308361654556819	2.212021362091103	9.457522388595372e-7	0.008612019887054945	4.780989359976416
F8A2	1.8891257367797512	2.852785793658232	2.2060922547690316	0.005498974099700444	0.43653588763599444	-2.222748332508094
SYT5	1.8604067253063847	3.5340503704912205	1.672748950387501	6.794758976502672e-4	0.24749230096013333	-0.5568976868456534
GPR64	3.091779353438336	4.233203472665427	1.6617225017885104	6.0386753474074434e-5	0.07339012048760947	1.4011877453412582
NPIPB15	4.127401863192604	2.967755610454649	1.6589588185202158	0.003943377243264953	0.40164914017496867	-1.960550715852757
PNMA6A	1.1719295205395817	3.0433958687687213	1.5956588543218584	0.003153807581349183	0.3682836256862641	-1.7836718426312541
PNOC	1.5281575096214028	3.1676080189747946	1.5510377359871779	0.0021681116775411013	0.3436667426477114	-1.4858789056859791
MYH3	4.233068832518398	4.197380137742333	1.4222573760699238	6.877375616985961e-5	0.07367692043326372	1.2955857603789207
IGLL5	4.250437733929787	2.441816512532451	1.4090723832605248	0.016792122751699525	0.5295844437236145	-3.0911324316040183
FCGBP	3.6906917118102576	3.602887422999782	1.3617642266103864	5.4164422973182e-4	0.23248766450924122	-0.3744197669039364
NIPAL4	1.6543946639059908	3.248895721145497	1.3536919491696753	0.0016877915650661103	0.3206534975676217	-1.2861830660897802
GSTM3	7.221309617995282	4.965756248451318	1.2994517166816202	3.734037349564326e-6	0.0136008576420531	3.6646114333534117
SOX30	1.4206241837147917	4.362988502637618	1.2939424986609753	3.748415080224256e-5	0.06826613544104415	1.7885931563836426
ESPNL	3.613962125999566	3.403206456192587	1.2872146063002008	0.0010376982347557518	0.27943098319795456	-0.8969636916688799
MUC4	2.5629494121686593	2.650287534546532	1.27455902745473	0.009669632131025637	0.5025131780971392	-2.664412079353465
DMRT3	1.570661682225802	3.324070027199228	1.2603410273258568	0.0013340752989142448	0.3028387221209825	-1.098203583365473
NLGN4X	4.1405712381983175	3.050421704993472	1.257292028424576	0.00308845912473226	0.3682836256862641	-1.7670691570679198
CRYBB2	2.1865454440865664	3.5740645498122667	1.2342207250050001	5.956567271677957e-4	0.23248766450924122	-0.45097625832300015
COMP	2.3847229866431987	2.3459675386899908	1.2112066724853547	0.021423424397994537	0.5487529273937864	-3.277446397445033
PENK	3.3444829881612663	2.147859524708831	1.18032890083456	0.03471393749403078	0.587378086061729	-3.642128143383097
CD3D	4.64597750277213	3.2851661600856996	1.1734803767967241	0.0015073829867120448	0.3181719573008022	-1.1958776779274114
SFRP2	4.137014952965094	2.2271669270810905	1.1591657339643273	0.02871196785150644	0.5659116434108608	-3.4994846874939007
PLA2G2D	1.336248663141332	2.614005468338801	1.1507220967863359	0.010667465200035468	0.5062605977172875	-2.740754075231666
EXOC3L4	2.77923256631307	3.065943521252748	1.1395710185171022	0.0029485212960120278	0.36779773865048665	-1.7302861533072234
F13A1	5.202978056507349	3.3576880866665304	1.12893426723467	0.0011995733719406116	0.29214444572882736	-1.0131303319284228
RP11-571M6.15	1.9273030060928724	2.238199687664491	1.1150401424604772	0.027953604129995795	0.5659116434108608	-3.4792844816635897
SMTNL2	4.578203341802159	2.4033027038375483	1.0977703964730878	0.018533173366069015	0.5424149319242091	-3.1667574945971224
COL11A1	1.9906663993361347	2.6107377093762056	1.0971383237055434	0.010761763987008548	0.5062605977172875	-2.7475874287615367
KCNIP1	3.3479631176723608	3.1066295358148364	1.0909440948512907	0.002609191594121069	0.36590506577105764	-1.6331971133963896
AARD	2.297779715236029	2.6363770043644	1.0873052773645822	0.010041730262560443	0.5025131780971392	-2.693783519048019
KRT9	0.9569163204088652	2.771507589495739	1.082374117692714	0.0069199217963276756	0.4625517270898423	-2.403158754768851
ACTC1	4.152905515444463	2.3209160693841016	1.081852250623644	0.022807135931938834	0.5560422484504285	-3.3250928300744764
JAKMIP1	2.0224897110986695	3.75457484736268	1.0724336375495307	3.2548481907218916e-4	0.20493271956273199	0.03634975595389722
PITX2	0.7664978488477253	2.6964242766875426	1.0713153740782413	0.008523389755006518	0.48461048403285073	-2.566094512968596
LMO3	5.36853813571119	2.6502308663601646	1.0677200298594882	0.009671122231922846	0.5025131780971392	-2.6645319880939495
VNN1	2.938307444518474	2.3060575206904055	1.0630528564582122	0.023664704917157886	0.5577618012083702	-3.3531456143926994
MZB1	4.0768557534059475	2.443233686105932	1.0581624436321562	0.016730943951749736	0.5289999153633094	-3.088330324617436
PCSK1N	5.420530670598767	2.006607934946714	1.0555697480371409	0.04812881659423776	0.6149161201922678	-3.8848834906204086
