Name	AveExpr	t	logFC	P.Value	Adj pval	B
CHL1	4.262324297846162	2.4031876244228783	2.9872939493582074	0.01975908323318276	0.7501066939359328	-3.416794568879231
F8A3	3.4824677925846013	2.7884170682878056	2.7215245164688926	0.007324134438933155	0.7501066939359328	-2.9033603901847402
ASPDH	2.5520554316275676	3.694286427562086	2.662732063200201	5.201764454297541e-4	0.4778690524347926	-1.5258789969991713
GSTT1	6.574805068434579	1.8394735115963774	2.5720727613218806	0.07140954662744461	0.7773492807253873	-4.064308392851729
ZNF98	2.9879544191467553	2.20829123203235	2.3798870423100755	0.03154024573769972	0.7501066939359328	-3.655682217465321
VSIG2	5.032302015093327	1.4947644495773837	2.3286042743577386	0.14086454442206395	0.8083559795941567	-4.3894317658012065
PNMA6A	1.0552036266613842	2.954473909990546	2.3009127361841712	0.004651547181952483	0.7501066939359328	-2.666940293298029
REN	3.7491967025317177	2.0205428182998246	2.1539511217758855	0.048356524343993464	0.7549152731755024	-3.871122554411377
GDA	3.4680832151898615	1.9367119367248795	2.0862123869051756	0.05808155400147065	0.7684025874553504	-3.9623979319002958
CALCA	5.712787320532738	1.4389927593457172	2.0635982214860125	0.1559908426599585	0.8187186828323718	-4.436489441940514
ACVR1C	3.0665877237856067	2.6006182530340958	2.041351648934414	0.012012254131185798	0.7501066939359328	-3.1601215579741653
SPINK1	7.025157482639241	1.1446881020944983	2.002142490727925	0.2574451595283534	0.857060853519593	-4.657778802280701
TMEM255A	6.623315871203517	1.6630058788226463	1.96186593536979	0.10217265953012317	0.7864598718455557	-4.237977247611535
DUSP9	3.006770840975502	1.6964579976390854	1.9149042801223723	0.09562413357420055	0.7843357012692227	-4.206199083632072
SLC35F3	4.286679804799702	2.0774116021100735	1.8799347660559498	0.04258970880288633	0.7501066939359328	-3.8074485825223325
TRABD2B	3.7249886056002066	1.74800808043041	1.8476235080998187	0.08621250884180252	0.7787757845608091	-4.1561722792495415
PTPN20A	2.5511599274842207	1.5878126585656844	1.8332088596258453	0.11823510673969731	0.8044332971377716	-4.307409547047237
STK32B	4.087318479191508	2.8337026527649853	1.8305540697580378	0.0064809882879460785	0.7501066939359328	-2.839725653729766
TRHDE	4.461150726145291	1.816173894703184	1.7836411958627059	0.07496108660813279	0.7773492807253873	-4.088081698693564
KCNH2	4.00064120138038	1.9002608539727441	1.758966519340135	0.06280563721285806	0.7721205353071583	-4.001105497304498
CHRM1	3.0074475302107926	1.3799156307488236	1.7548196991386429	0.1733653071260352	0.829426447003907	-4.484586529635733
THSD7B	3.7164460009072937	2.423348304589122	1.7456282975720585	0.018800415699593846	0.7501066939359328	-3.3912416286653135
GAS2	5.379072553232518	2.432944309186394	1.7285782329625103	0.0183589761695043	0.7501066939359328	-3.3790252673470382
LPPR1	4.009323843937266	1.6973268297452702	1.7180035319483002	0.09545876555021611	0.7843357012692227	-4.205366506185126
TBX15	4.519099523718836	1.6710639667859897	1.690456464022538	0.1005625706236155	0.7846221623106835	-4.2303720672508565
THNSL2	5.218305912749894	1.920253441324887	1.6867862946313386	0.060175636467704297	0.7721205353071583	-3.979949660156449
CA8	3.5936028845814376	1.7008583475269736	1.68647142062229	0.09478902083611608	0.7843357012692227	-4.201978601120895
TMEM52B	5.940413761121061	1.1553036039594122	1.6636788817457935	0.25311147064170597	0.85542494412143	-4.650606057885955
CASR	2.676021092896536	1.6657187332189203	1.6620425133440913	0.10162826366810482	0.7858802074007915	-4.2354204004047356
AL359736.1	0.47921785076760026	3.4141132612420075	1.6618691129857763	0.0012289685712232848	0.6686918578056614	-1.9727834199997276
NHS	2.699925165116449	2.892298588049805	1.6566681010754172	0.005523114824124848	0.7501066939359328	-2.7564427815460895
F8A2	1.0662423720466332	1.6653169315465273	1.6467711879159297	0.10170874417107761	0.7858802074007915	-4.235799321990304
NELL1	2.159987061600371	2.2021971993911276	1.6384411110084116	0.03199235025076242	0.7501066939359328	-3.662907027338477
SERTAD4	3.8482226297482773	2.3676712982110857	1.6301663363088021	0.021555173585116535	0.7501066939359328	-3.4614345215609075
CA10	4.196712790838265	1.274026534454635	1.5802642377087697	0.20817313884403874	0.841191303445226	-4.5662155406272245
AL133318.1	0.5339742325169536	2.455993085188818	1.5555996958029306	0.017336555702892657	0.7501066939359328	-3.3495419734058336
SIX4	4.0160935388041406	2.3434124929627917	1.5551883611724717	0.022864592522980415	0.7501066939359328	-3.4916465321647285
SLC4A1	7.851019475277097	1.204523607937187	1.53090159386681	0.2337008521170239	0.8494819890918075	-4.616545255585427
IGFBP1	2.6686843432765706	1.4892767852243423	1.51868656890339	0.14229948278569163	0.8093489216335987	-4.394132562579802
C9orf84	4.583191802891563	1.6446313846191412	1.5125013213249519	0.10592302606763711	0.7945099467643357	-4.255200530333361
HSFX1	1.4754314334125944	1.9014118190253446	1.50309659297104	0.06265162057636854	0.7721205353071583	-3.9998924846957884
SOWAHA	4.345400217665265	2.2298257352761346	1.4906804979204287	0.029987461543796067	0.7501066939359328	-3.6300303614517313
NOS1	0.8425206988611892	2.4972056898370893	1.480378575479922	0.01563560856612422	0.7501066939359328	-3.296334126215722
SLC16A12	4.419118862268344	1.7915323699158863	1.4533674339569247	0.07887737282260135	0.7773492807253873	-4.112948542814901
DGKI	4.408726633686747	1.420904472908599	1.4483811528621597	0.16116009556998648	0.8228336586825326	-4.451408121950314
SMIM18	0.6279856772330668	3.2652044347260163	1.4451305262115606	0.0019131539815640955	0.7501066939359328	-2.2034866330933314
SLIT2	6.263823268352887	2.0715584408322973	1.4400785564516827	0.04315429634017859	0.7501066939359328	-3.814066669883721
CEACAM5	0.18036438176580405	9.872210683359151	1.4333569543047775	1.2135808671122559e-13	2.2101734751848404e-9	8.201989039675254
MACC1	4.429214877694011	1.8657780230942789	1.4321243011826383	0.06757144297785755	0.7773492807253873	-4.037166893832424
GNGT1	2.735989697283022	1.4353909954873685	1.427488347288329	0.15700970570576786	0.8206427980183146	-4.439473543444849
RP11-529K1.3	2.9442533978252468	1.5276828086122631	1.4206313482441244	0.1324956578224827	0.8076072550431607	-4.360912578004916
TRIM63	0.8883976577155941	3.523602147544966	1.3956900792447187	8.818424142394356e-4	0.5948190388195778	-1.800011028184914
FGF1	4.130180130897831	2.4970333388286026	1.3822628142600273	0.015642396009299495	0.7501066939359328	-3.296557937954238
SEMA3C	6.757807322265155	1.6468067240644528	1.3628407022552151	0.10547324592305035	0.7940796836505138	-4.253170095801062
HS6ST3	4.243516930062324	1.4803476491005612	1.3483228241867309	0.1446589500091944	0.8113461440684463	-4.401748560101464
SLC26A7	7.621153585893091	1.364123040151175	1.3466969098686103	0.17825311757017334	0.8314117068073128	-4.497135976608516
