Name	AveExpr	t	logFC	P.Value	Adj pval	B
GAGE12I	1.3976407041037417	4.6184552670843475	2.719256974914494	7.603206461391344e-6	0.029883943648840405	3.19496034580415
XAGE1C	2.7251760569968906	3.2513253930174684	2.5848130677933647	0.0013852811850813647	0.2531683146298077	-1.1294206724035618
F8A2	2.0504447799255723	4.157220447147644	2.5301929934036984	5.099184002118459e-5	0.048877020550832304	1.6010090438499684
XAGE1B	2.7855935347153573	3.194834572975807	2.5230402612852503	0.0016680167959848035	0.27123144543281463	-1.2808218280690724
PAGE1	1.3897222176056863	4.141216057702391	2.404187203723898	5.433188839592013e-5	0.04947461757332487	1.5480514217446384
XAGE1D	2.8975754854910467	3.0133347184514494	2.3494414911947463	0.002979523800812038	0.35466070235548264	-1.7514864936301873
CSAG1	2.3985371087968006	3.5944300074167357	2.2226833447413905	4.2570286066452074e-4	0.1566900638019144	-0.1610349648305487
GAGE1	1.0246370843433934	4.309656463160514	2.1293898466606946	2.7620029854925854e-5	0.041617076601328296	2.1134543423335526
CTAG2	2.333999754476995	2.8256091352028943	2.072569277341994	0.005284826754086725	0.4229550179273638	-2.212544340576172
MAGEA6	2.1221679723434113	2.865696852606793	2.0606368637962236	0.004686950569520775	0.4092909515499354	-2.116315422598511
COX7B2	3.0932499574515724	2.5961632733074715	2.0511563091609686	0.010252786974562798	0.5215747384936806	-2.739681528616342
XAGE1E	2.457787273623449	2.8149975819437656	2.0492526158086686	0.005454322035510449	0.43001780480829566	-2.2378129430766838
MAGEA3	2.410795347581289	2.8785156633296674	2.0383699155801356	0.004509222981483057	0.4092909515499354	-2.085287850409107
XAGE1A	2.477089488636292	2.8042727615349063	2.0320152462420737	0.005630642669045234	0.436498275821788	-2.2632642966871077
PNMA6A	1.498109581787095	4.246520546089516	1.9954615304968066	3.567070232377021e-5	0.041617076601328296	1.8995214575520105
MAGEB2	1.4154654240565923	3.5776123052099087	1.978496222564115	4.519750566698747e-4	0.1566900638019144	-0.21042260956016712
TM4SF20	2.0212726311925127	3.2834170512901584	1.970130874185395	0.0012452123496905008	0.24649790557134132	-1.042385410948314
TUBA3C	1.3626457724468195	3.307325978629749	1.8813951371053048	0.0011495605162733858	0.24630348379259884	-0.9770613341566143
MAGEA1	3.081718351823245	2.8249593433137843	1.8539649186176754	0.0052950661150581455	0.4229550179273638	-2.214094105947294
ACSM1	5.106655365061988	3.6909760454012197	1.7242928028906284	3.0064359853008017e-4	0.1459766780331418	0.1262401546794134
SSX1	2.6548209243722427	2.4169135628107714	1.6781616573464055	0.016711129594430912	0.6022638156681372	-3.1230482503616903
MAGEA12	1.6434156562180349	2.767240206000807	1.640883420323361	0.006280081793594806	0.45566872360537297	-2.3504736448124675
FAM183A	1.3956219239058145	4.024691753720113	1.637750441403159	8.576103627658225e-5	0.06790782576822244	1.167475677073778
SSX4B	1.2751668239243128	3.1535376495610223	1.6322253788308227	0.0019076372888062023	0.29194865801460973	-1.3900357277299165
RNF17	0.615608297612842	5.342621512893424	1.6079713943679117	2.909175851082891e-7	0.0017660636866640535	5.943760130276061
GSTM1	5.541651076237043	1.7333783628962407	1.5632635765885459	0.0848427525070986	0.8759388937977778	-4.347900769579985
MAGEA2	1.2516267922685882	2.9215608395835284	1.5239190268483105	0.003956546189248344	0.39774229352352597	-1.9801918815221748
RHOXF2	1.130611887957433	2.9989119119022107	1.5204073364700739	0.0031166822606960225	0.3553185028701436	-1.7878450391772427
NAA11	1.0021761385208987	3.4193671739456577	1.5128945106957294	7.85865282994935e-4	0.20357119146036254	-0.6654842086880279
PAGE4	3.169509562645899	1.9879290495981154	1.496439053614535	0.04842593920030189	0.8021728037521056	-3.936423885938739
VCX3B	1.492855969238974	3.603243618572935	1.495774006871517	4.124861672867906e-4	0.1566900638019144	-0.13502222733858726
AL353354.2	2.82473601666037	2.431765483175348	1.4892796117934526	0.016063941009014242	0.5935787146410534	-3.0922448161835785
MAGEA8	0.9759374011851747	3.557172413922619	1.460653968729905	4.8593929352904386e-4	0.1566900638019144	-0.2701516502074748
VCX3A	1.3372017148179596	3.039390153506332	1.4596027578577773	0.002745672047070785	0.3424943789126927	-1.6853965134013498
NXF2B	0.5805804306803696	4.275023210701925	1.4591961630859573	3.1788524964782536e-5	0.041617076601328296	1.995863709823487
