Gene	Difference of means	Std Error	t	pvalue	padj
A1BG	-0.29282778643277485	0.11501306965921561	-2.546039222328604	0.011524266885895107	0.15528331191031425
A2M	-0.04933683535109612	0.11034662198088432	-0.4471077996356145	0.6552021418790195	0.8743060228548716
A2ML1	-0.07208177898505264	0.20381991086538118	-0.3536542562451671	0.7239097750066229	0.8998943966280089
A4GALT	-0.26052069512046394	0.1480295842351602	-1.7599231698617763	0.07970009642413942	0.3985025895881152
A4GNT	0.04117543501865151	0.10301160793658112	0.39971645762486374	0.6897223564736856	0.8890909548404882
AAAS	0.02677020372609995	0.04904641438796809	0.545813675885492	0.5857031022402225	0.842017617999694
AACS	0.02996001873680676	0.0755653013611666	0.3964785185413602	0.6921058167120393	0.889829386780561
AADAC	0.09830542077742699	0.20615042288501187	0.4768625715226426	0.6338957038490352	0.8646203798537418
AADAT	0.15523996992908184	0.10142468154176443	1.5305936145844095	0.12719236066296755	0.47981145176842926
AAED1	-0.1472717719578931	0.08969288022354158	-1.641956101653193	0.1019142239612798	0.43723281113353973
AAGAB	-0.023717008692967667	0.06036106513836667	-0.3929189890635756	0.6947295456382949	0.8903832151239932
AAK1	0.03582580378999545	0.08292441272013286	0.432029635360896	0.6661093867993065	0.8783779650689569
AAMDC	-0.04538668216168418	0.06517727825412784	-0.6963574327961406	0.4868816792921675	0.791211254292971
AAMP	-0.017914923146777006	0.03429619079401832	-0.5223589772512459	0.6019042429575929	0.8508136235878058
AANAT	0.13733014201950167	0.13629999324788608	1.0075579517435638	0.3146857030801383	0.6786283578526595
AAR2	-0.04047665599349948	0.06306153186515942	-0.6418597010939762	0.5215794109058458	0.808483616836684
AARD	-0.19603499018469872	0.1845259634999632	-1.0623707713886985	0.28913967658760037	0.6573699517040865
AARS	-0.08388598916026702	0.055182362240613715	-1.5201594450505	0.1297927214241202	0.48503271598886255
AARS2	0.04386281931757274	0.055253553088625826	0.7938461305324107	0.4280724800204172	0.755584940305798
AARSD1	0.1290574882724176	0.04787790922214792	2.6955539698612543	0.007526433200574251	0.12240198248912727
AASDH	-0.01003122854086147	0.051525726399508066	-0.1946838839899837	0.8458058170514321	0.9485099522243873
AASDHPPT	-0.03382203485528379	0.04348514869848252	-0.7777835851453363	0.43746585129582616	0.7617052469621444
AASS	0.12320342061743439	0.13619527598022743	0.904608619724232	0.36658371717315696	0.7155092775386124
AATF	-0.03728637574387772	0.046117173779228166	-0.808513893812635	0.41959887514684835	0.7504498758648266
AATK	0.0113549496821852	0.155816965707998	0.0728736413945093	0.9419676188314878	0.9821064452009396
ABAT	-0.05506820840968896	0.1405993674352315	-0.3916675402900136	0.6956528654422498	0.8903832151239932
ABCA1	-0.1789230836593374	0.1286093330576963	-1.391213836550023	0.16545427648552127	0.5305495242456278
ABCA2	0.08326643941931344	0.08532173219589452	0.9759112628906522	0.3300951807776189	0.6901404238975278
ABCA3	-0.1146211177889862	0.16430962441987812	-0.6975922329180334	0.4861103068686231	0.7910122511139099
ABCA4	0.09203550279936157	0.17761006914154887	0.5181885421485455	0.6048060994309952	0.8515654910698303
ABCA5	0.4158568239946625	0.09676523773297023	4.297584894507732	2.514650104130738e-5	0.0036621352396476767
ABCA6	-0.143680051936518	0.1697520973851379	-0.8464110555908656	0.3981701491568739	0.7354144198886112
ABCA7	0.3402770414217944	0.11321126452398597	3.005681836101214	0.0029323513012015612	0.07459031141438485
ABCA8	0.07252477540084667	0.2000370337763582	0.3625567427775875	0.7172564310783894	0.8971789270836216
ABCA9	0.10070196265183329	0.16131643484526742	0.6242511046591457	0.5330581054846726	0.8155815895312641
ABCA10	0.40225014197407205	0.13524976939296163	2.9741281170347422	0.0032392011804748713	0.07893764161896193
ABCA12	0.11248547421628352	0.21170691597060023	0.5313264032994764	0.5956860616658379	0.8474996850603073
ABCA13	0.2900388446966631	0.15373269150251206	1.8866439002788402	0.06042046031567625	0.3561833094516096
ABCB1	0.30600994318647246	0.2094537621058724	1.4609904358356374	0.14533147650994946	0.505595416105582
ABCB4	0.19852975188303956	0.13805812696373373	1.4380156840400349	0.15173768522741954	0.5134771184198866
ABCB5	-0.14844324138519538	0.16287925355060417	-0.9113698531229839	0.3630188280305081	0.7127259216422961
ABCB6	0.1705403964852641	0.07539661830480363	2.2619104187912726	0.02460198894497785	0.22921077921647293
ABCB7	-0.050132743887836284	0.048211567531459665	-1.039848867289432	0.2994609208813138	0.6652011419381322
ABCB8	0.11127365272170042	0.05132375735769328	2.168073002648564	0.031140481081228435	0.2575562551579657
ABCB9	0.1090935828190176	0.08067117045576132	1.352324283913082	0.17754976250665494	0.5454206472897398
ABCB10	0.006358347960374822	0.04934982725888129	0.1288423549492878	0.8975907470171574	0.9674789708482647
ABCB11	0.08405525996415175	0.1308477184217784	0.642389955117181	0.5212357441606847	0.8083639024281057
ABCC1	0.11376326643320311	0.06708973045581017	1.6956882321674447	0.0912471543638018	0.4190927951602457
ABCC2	-0.04445151100677469	0.17448632213902984	-0.2547564213735673	0.7991303060539051	0.9318068211251146
ABCC3	0.8998068875380181	0.2183490581681542	4.120956119925473	5.204885879243671e-5	0.005777423325960474
ABCC4	0.0038493042705605163	0.11435380914736983	0.03366135592037733	0.9731752901306846	0.9917384214448196
ABCC5	0.2239269303429552	0.07788380348333414	2.8751411760581504	0.004402764309587742	0.09256003800558661
ABCC6	0.09797741733810383	0.175480132217862	0.5583390900142642	0.5771355377929415	0.8372236835876006
ABCC8	-0.05699147022241835	0.18263088561046414	-0.31205822625191787	0.7552683444080223	0.9132043249171419
ABCC9	-0.36646658853053626	0.179316695032377	-2.043683598252622	0.04208140149965204	0.3021892831951344
ABCC10	0.22012751162359034	0.05517491668203099	3.989630159156725	8.803017794061174e-5	0.007673281699223933
ABCC11	0.08325691895290177	0.09443718425415834	0.8816116195166601	0.3788726289073897	0.7256941642077149
ABCC12	-0.02889448069494245	0.05600108429934707	-0.5159628792273107	0.6063573312369592	0.8519070738001768
ABCD1	-0.025581659395400358	0.07673831952721016	-0.3333622569924732	0.7391531189682249	0.9059863494992597
ABCD2	-0.14634964552551322	0.11463476249236233	-1.2766602585778806	0.20296126401058803	0.5743365226253295
ABCD3	-0.038772204196499516	0.06478574021170377	-0.5984681825012965	0.5500943318812458	0.8253750497482947
ABCD4	0.11060210817828331	0.056816921190561434	1.9466402941357688	0.05274959319343097	0.33598540826788226
ABCE1	-0.14015185863419788	0.050090951663290494	-2.797947612900099	0.005562074306845085	0.1034239026371889
ABCF1	0.044450454566936415	0.037957817567695513	1.1710487434548014	0.24274540176121326	0.613132529410548
ABCF2	-0.008757175460734956	0.04603597300765918	-0.1902246197615502	0.8492945905468388	0.9500562588348301
ABCF3	0.0729759396109042	0.04156927964557293	1.7555257207512385	0.08045050972920507	0.4000145086595551
ABCG1	-0.06952262209822369	0.11021875992425212	-0.6307694093637338	0.5287940093647644	0.8131581471934592
ABCG2	-0.17160847058853745	0.19193430002373427	-0.8941000674049226	0.3721678302200343	0.7198962045824572
ABCG4	-0.0498224783827772	0.09126110823500182	-0.5459333044091672	0.5856209942938659	0.842017617999694
ABHD1	-0.12552061611584264	0.14585596511266544	-0.8605792434946703	0.3903322966223104	0.7311801942490778
ABHD2	1.6405376300454577e-4	0.08391132771739075	0.001955084819502211	0.9984416998744956	0.9992101541789619
ABHD3	0.14883471994911712	0.1210799187864609	1.229227120738371	0.22019548689243038	0.5913023518793041
ABHD4	-0.013419761023311771	0.07362012696148133	-0.1822838614545327	0.8555144805593633	0.9515475820059449
ABHD5	-0.09581877832548447	0.0670681674343001	-1.4286774484981781	0.15440254892949357	0.5161780205082832
ABHD6	0.012906243859818645	0.06926531482272838	0.1863305449899385	0.8523436130791955	0.9506226646546793
ABHD8	-0.18932677869489822	0.10692764845499252	-1.7706064000330912	0.07790086270462529	0.3941499309574952
ABHD10	-0.06376897968875639	0.04293596323244502	-1.4852113447071493	0.13880562641235653	0.4976923298960201
ABHD11	0.35897418014879	0.13005855898780116	2.7600965514500277	0.006226320314698285	0.10887986071927722
ABHD12	-0.06751932534842364	0.06566967156152247	-1.028166027679434	0.30491115652811074	0.6700820831029799
ABHD12B	0.45790837802150675	0.3418832717994132	1.3393705272896967	0.18172236977802114	0.551121463316407
ABHD13	-0.07450336873935548	0.049928105948929165	-1.492212999539058	0.13696211735559208	0.49607729287951835
ABHD14A	-0.1302428765739716	0.07852370351626112	-1.6586440876034354	0.09849927941165623	0.43085353574073787
ABHD14A-ACY1	0.21292228960931192	0.10975216159397885	1.9400282100775783	0.05355268756553944	0.33745888247397127
ABHD14B	0.06493334707273224	0.06633360339346198	0.9788906941716399	0.32862380741705777	0.6888839003017181
ABHD15	0.07009164597396733	0.07206394115824973	0.9726313166809555	0.33171991699477565	0.690928961081205
ABHD16A	0.01901069117353682	0.037381345374542706	0.5085609140885391	0.6115291459765528	0.8536367282690873
ABHD16B	0.06406070892201754	0.08864801820223923	0.7226411850050741	0.4706068863947559	0.7832261619976354
ABHD17A	0.028918494072159184	0.04668330585218711	0.6194611444982823	0.536202682913482	0.8174385428152606
ABHD17B	-0.06438078599529273	0.06677809105106605	-0.9641004254832611	0.33597004684331744	0.6934897357124867
ABHD17C	-0.037132399464668175	0.14714865212878364	-0.2523461746164696	0.8009903818641653	0.9327020145464553
ABI1	-0.07104029331712525	0.038771814048999986	-1.8322664301274172	0.06815602716694605	0.37259201617747945
ABI2	-0.0242683826500123	0.07931854732981426	-0.3059610074438453	0.7599006758588189	0.9159261009954274
ABI3	-0.21821880566604523	0.11461397483784283	-1.9039458842151118	0.058118297762150245	0.3495550455997069
ABI3BP	-0.04804037403913952	0.1795603924992716	-0.26754438086525345	0.7892807856651487	0.9274478001837044
ABL1	0.01608783101982514	0.06633087962142359	0.24253908755084685	0.8085704793711571	0.935326345718695
ABL2	0.024077995703673416	0.08463285778327435	0.2844993816152555	0.7762740543707232	0.9224081518123136
ABLIM1	0.1597716501794375	0.07276676613050258	2.1956678670163408	0.029077475824486432	0.24827690896292262
ABLIM2	0.1057888099210329	0.09721078215570395	1.0882415260437819	0.2775846609215924	0.6458526543221712
ABLIM3	0.058903938611596374	0.15210104902280247	0.3872684573185665	0.6989021089664534	0.8907842579240616
ABR	0.21899652877833642	0.08770749157234739	2.496896500542288	0.013202815999607414	0.16637161555503627
ABRA	-0.06137738420755101	0.1148845083748791	-0.5342529212665537	0.5936631579115066	0.8465489680887566
ABRACL	0.17511206883179486	0.1222320669368064	1.4326197144512598	0.15327320737212533	0.5143237018303909
ABT1	-0.035425632385064354	0.03659577623199157	-0.9680251666337305	0.33401036057388944	0.6925135981968953
ABTB1	0.10819375803635722	0.08719458517311816	1.2408311573654123	0.21588473388649018	0.5871755110816775
ABTB2	0.09116689580233395	0.09091372422348976	1.0027847454386736	0.3169789111159401	0.6804045678969907
AC002310.13	-0.14517827699529057	0.12928704457500406	-1.1229143451497758	0.2626006175364131	0.632911643271927
AC002365.1	-0.0879607622189773	0.10069147099108805	-0.8735671586996926	0.38323089679788513	0.7285006585626169
AC002398.9	-0.08823392841476307	0.20772130927953936	-0.42477071187734017	0.6713859787679703	0.8812394806757613
AC002985.3	-0.06732419116971256	0.13228990113463113	-0.5089140636759331	0.6112819512750984	0.8534880074407034
AC003002.4	0.05149601814056648	0.04834856334930513	1.0650992412850377	0.28790586157285925	0.6559497251654981
AC003002.6	-0.14332700218200833	0.17081094613621273	-0.8390972910349235	0.4022532054014172	0.7378695436444376
AC003005.4	0.01270184303182964	0.15226492693167887	0.08341936181750473	0.9335879201506028	0.979414271592507
AC003006.7	-0.08890947353273582	0.2096810149921517	-0.4240225255303332	0.6719307770978301	0.8813978287200869
AC003101.1	-0.04438709076045995	0.08411917973589984	-0.5276690868814632	0.5982185539565563	0.8488736759658373
AC003102.1	0.0774035313658201	0.07104881033336687	1.0894416247455285	0.27705643450119255	0.6456290374912856
AC004017.1	0.49077978177449344	0.28142264196179523	1.743924292492143	0.08245801092030135	0.4044853314427355
AC004076.7	-0.08987967209149285	0.09685153692527271	-0.928014928259124	0.3543360765504905	0.7075245930040964
AC004076.9	0.0396632040805831	0.20218340389193132	0.19617438086947736	0.8446403785236382	0.9481701352671263
AC004381.6	0.027356522274633477	0.07567967437685288	0.36147780100650967	0.718061649995192	0.8975277586179946
AC004466.1	0.15258450440231597	0.10234043627824836	1.4909503022584494	0.137293168547676	0.49628372522674624
AC005003.1	0.012780825625465564	0.08878342285510836	0.14395508997578807	0.8856572400678469	0.9630258537925415
AC005082.1	0.011728347678219814	0.046295789840756274	0.2533350811933836	0.8002270683747492	0.9324448400006718
AC005481.5	-0.21559970048492982	0.1206404893772081	-1.7871255463065272	0.07518439892906537	0.38860557757662273
AC005544.1	0.15444333797993542	0.1494757676736472	1.033233281779385	0.30253911648222576	0.667464414332
AC005609.1	-0.058478495773628625	0.11342004754294807	-0.5155922347104019	0.6066158350762249	0.8520435429838623
AC005779.2	0.16629821953680507	0.1250854300113919	1.3294771383178663	0.18495817572450426	0.5553429689065674
AC005841.1	0.4494460928546027	0.13110668964568975	3.428094280079923	7.156472061776007e-4	0.03022654696347342
AC006116.20	0.17656767444760346	0.18158323501975895	0.972378724436704	0.3318452550612616	0.6909452751716986
AC006126.3	-0.06338448362510363	0.12925957998124027	-0.4903658485839329	0.6243249116421502	0.860512272785141
AC006132.1	-0.5099500286837633	0.16565532477959305	-3.07837993956584	0.002324275640997776	0.06457435357940906
AC006449.1	0.20561101914129853	0.0842764649533515	2.439720499134697	0.015426768754317727	0.1803690093672661
AC006486.1	0.10798554792135384	0.08614845671735918	1.2534820940047602	0.2112551172227945	0.5834077127628872
AC006486.9	-0.12305127878558175	0.14221964196557052	-0.8652200011540658	0.3877856801794779	0.7299011037387397
AC006538.4	-0.07885433466726832	0.20580363154856993	-0.38315327127091336	0.7019466953241822	0.8911470440224741
AC006547.14	0.23305583292465437	0.15338834686384822	1.5193842145747958	0.12998756666045194	0.4852940245050999
AC007040.11	0.031039131917740326	0.10299483639062065	0.30136590343248454	0.7633975290889761	0.9175887332758824
AC007382.1	0.47970303331638364	0.3038696622666343	1.5786473376057597	0.11573956099099728	0.461538437739346
AC007390.5	0.055567734274872826	0.03719704375526636	1.4938750143821722	0.13652731899473802	0.49548311702157316
AC007401.2	0.39067540833169623	0.19135764865340182	2.041598081293894	0.04228972490985022	0.3027299065115664
AC007405.2	0.1890181954726331	0.1661419976997783	1.1376906386679695	0.256388926865687	0.6267067557071875
AC007461.1	0.19845393772675524	0.12638643837970429	1.5702154461425497	0.11768793503310986	0.46402234553665406
AC007557.1	0	0	NaN	NaN	NaN
AC007773.3	0.02227061511455075	0.1807139888846087	0.12323680779782469	0.9020231507701437	0.9691020318167295
AC007919.2	0.2957444928839522	0.11345494380125304	2.6067131406986417	0.009716299211795594	0.14127436968971804
AC007952.5	0.45679335407232813	0.14592440000964269	3.130342520114136	0.0019633509790847005	0.05830479808035544
AC007952.6	-0.034569604919317154	0.1846750673611725	-0.1871915110863814	0.8516692921261508	0.9503522338909354
