Gene.Name	N	Method	Statistic.D	pvalue	Race	Condition	padj
A1BG	8	Hartigans' dip test for unimodality / multimodality	0.114581767993541	0.4274	black or african american	UCS	0.995
A2M	8	Hartigans' dip test for unimodality / multimodality	0.118749930203987	0.3390	black or african american	UCS	0.995
A2ML1	8	Hartigans' dip test for unimodality / multimodality	0.114330544595518	0.4325	black or african american	UCS	0.995
A4GALT	8	Hartigans' dip test for unimodality / multimodality	0.104040033677451	0.6279	black or african american	UCS	0.995
A4GNT	8	Hartigans' dip test for unimodality / multimodality	0.142180753324539	0.0986	black or african american	UCS	0.995
AAAS	8	Hartigans' dip test for unimodality / multimodality	0.0974267844206452	0.7303	black or african american	UCS	0.995
AACS	8	Hartigans' dip test for unimodality / multimodality	0.0994353721097063	0.7032	black or african american	UCS	0.995
AADAC	8	Hartigans' dip test for unimodality / multimodality	0.1169647558322	0.3775	black or african american	UCS	0.995
AADAT	8	Hartigans' dip test for unimodality / multimodality	0.123984094948667	0.2315	black or african american	UCS	0.995
AAED1	8	Hartigans' dip test for unimodality / multimodality	0.110019708195638	0.5192	black or african american	UCS	0.995
AAGAB	8	Hartigans' dip test for unimodality / multimodality	0.149999654210594	0.0664	black or african american	UCS	0.995
AAK1	8	Hartigans' dip test for unimodality / multimodality	0.104159912152174	0.6260	black or african american	UCS	0.995
AAMDC	8	Hartigans' dip test for unimodality / multimodality	0.113636158202345	0.4468	black or african american	UCS	0.995
AAMP	8	Hartigans' dip test for unimodality / multimodality	0.109374446938662	0.5313	black or african american	UCS	0.995
AANAT	8	Hartigans' dip test for unimodality / multimodality	0.110083362792452	0.5180	black or african american	UCS	0.995
AAR2	8	Hartigans' dip test for unimodality / multimodality	0.10999314809149	0.5197	black or african american	UCS	0.995
AARD	8	Hartigans' dip test for unimodality / multimodality	0.136049240751169	0.1356	black or african american	UCS	0.995
AARS	8	Hartigans' dip test for unimodality / multimodality	0.0902271399381682	0.8199	black or african american	UCS	0.995
AARS2	8	Hartigans' dip test for unimodality / multimodality	0.0933616500434516	0.7853	black or african american	UCS	0.995
AARSD1	8	Hartigans' dip test for unimodality / multimodality	0.109141619354589	0.5357	black or african american	UCS	0.995
AASDH	8	Hartigans' dip test for unimodality / multimodality	0.107473406772906	0.5672	black or african american	UCS	0.995
AASDHPPT	8	Hartigans' dip test for unimodality / multimodality	0.0833317360425272	0.8871	black or african american	UCS	0.995
AASS	8	Hartigans' dip test for unimodality / multimodality	0.143258839546894	0.0942	black or african american	UCS	0.995
AATF	8	Hartigans' dip test for unimodality / multimodality	0.122339098702389	0.2644	black or african american	UCS	0.995
AATK	8	Hartigans' dip test for unimodality / multimodality	0.097446203736931	0.7301	black or african american	UCS	0.995
ABAT	8	Hartigans' dip test for unimodality / multimodality	0.106088965947426	0.5933	black or african american	UCS	0.995
ABCA1	8	Hartigans' dip test for unimodality / multimodality	0.0733827169120023	0.9518	black or african american	UCS	0.995
ABCA2	8	Hartigans' dip test for unimodality / multimodality	0.113282157827475	0.4540	black or african american	UCS	0.995
