Gene.Name	N	Method	Statistic.D	pvalue	Race	Condition	padj
A1BG	410	Hartigans' dip test for unimodality / multimodality	0.0145269120866777	0.8566	white	KIRC	1
A2M	410	Hartigans' dip test for unimodality / multimodality	0.0126972508030912	0.9638	white	KIRC	1
A2ML1	410	Hartigans' dip test for unimodality / multimodality	0.051128127153397	0.0000	white	KIRC	0
A4GALT	410	Hartigans' dip test for unimodality / multimodality	0.0156442320270404	0.7570	white	KIRC	1
A4GNT	410	Hartigans' dip test for unimodality / multimodality	0.0158536585365854	0.7358	white	KIRC	1
AAAS	410	Hartigans' dip test for unimodality / multimodality	0.0172173343233584	0.5914	white	KIRC	1
AACS	410	Hartigans' dip test for unimodality / multimodality	0.014938669813563	0.8229	white	KIRC	1
AADAC	410	Hartigans' dip test for unimodality / multimodality	0.0714279124642865	0.0000	white	KIRC	0
AADAT	410	Hartigans' dip test for unimodality / multimodality	0.014226122549847	0.8812	white	KIRC	1
AAED1	410	Hartigans' dip test for unimodality / multimodality	0.0177104999751784	0.5390	white	KIRC	1
AAGAB	410	Hartigans' dip test for unimodality / multimodality	0.0215490144580309	0.2149	white	KIRC	1
AAK1	410	Hartigans' dip test for unimodality / multimodality	0.0124903999497125	0.9708	white	KIRC	1
AAMDC	410	Hartigans' dip test for unimodality / multimodality	0.0152967702467967	0.7920	white	KIRC	1
AAMP	410	Hartigans' dip test for unimodality / multimodality	0.0134147486199866	0.9327	white	KIRC	1
AANAT	410	Hartigans' dip test for unimodality / multimodality	0.0304878048780488	0.0090	white	KIRC	0.06641329011345219
AAR2	410	Hartigans' dip test for unimodality / multimodality	0.0170612061580772	0.6081	white	KIRC	1
AARD	410	Hartigans' dip test for unimodality / multimodality	0.0134146341463415	0.9327	white	KIRC	1
AARS	410	Hartigans' dip test for unimodality / multimodality	0.0151915661665331	0.8022	white	KIRC	1
AARS2	410	Hartigans' dip test for unimodality / multimodality	0.0136784606185495	0.9179	white	KIRC	1
AARSD1	410	Hartigans' dip test for unimodality / multimodality	0.0137006373081066	0.9166	white	KIRC	1
AASDH	410	Hartigans' dip test for unimodality / multimodality	0.0209598138732075	0.2542	white	KIRC	1
AASDHPPT	410	Hartigans' dip test for unimodality / multimodality	0.0158559724728298	0.7356	white	KIRC	1
AASS	410	Hartigans' dip test for unimodality / multimodality	0.0130121418780475	0.9532	white	KIRC	1
AATF	410	Hartigans' dip test for unimodality / multimodality	0.0175638812913962	0.5546	white	KIRC	1
AATK	410	Hartigans' dip test for unimodality / multimodality	0.0147303329876447	0.8399	white	KIRC	1
ABAT	410	Hartigans' dip test for unimodality / multimodality	0.0121273686763684	0.9817	white	KIRC	1
ABCA1	410	Hartigans' dip test for unimodality / multimodality	0.0193136095728043	0.3818	white	KIRC	1
ABCA2	410	Hartigans' dip test for unimodality / multimodality	0.0121951219512195	0.9804	white	KIRC	1
ABCA3	410	Hartigans' dip test for unimodality / multimodality	0.0150937262400153	0.8102	white	KIRC	1
ABCA4	410	Hartigans' dip test for unimodality / multimodality	0.0164718095435868	0.6716	white	KIRC	1
