Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
F8A2	6.3625119155299785	2.597161132986325	3.7653507825436536	9.478240414750871E-11	5.753923814448096E-7
NPIPB15	7.965223711962447	5.178533884408011	2.7866898275544365	2.9003632828761283E-10	1.3205354026935012E-6
F8A3	8.390199631834756	6.066449000632028	2.323750631202728	1.9512169657787126E-12	3.5535563380761914E-8
KM-PA-2	5.800078108009516	4.098871102305282	1.7012070057042337	0.0013779408832838014	0.06161521064355536
SST	3.4709020714611007	1.8898477430453127	1.581054328415788	0.0016429199362840707	0.06504534321653369
B4GALNT4	8.189799898438709	6.721949373084474	1.467850525354235	1.649136324188838E-5	0.007325383106372468
CXorf61	5.746062706103143	4.285225763812593	1.46083694229055	0.013567762311011533	0.15698607827709152
CRYBB2	3.1769924677567922	1.7348880125745156	1.4421044551822766	4.774747264235657E-11	4.347884858812989E-7
CTB-134H23.2	2.873486186743556	1.4438930406788404	1.4295931460647155	4.2166040559177276E-7	8.532532562930406E-4
GSTM1	7.436289875536982	6.124098662675746	1.3121912128612356	0.0325226657577149	0.2258973260028618
INS	1.3774990765298407	0.0657149932685895	1.3117840832612513	0.21332847685657197	0.52981565805426
CCL3L3	4.661997073982102	3.4863241537460268	1.175672920236075	0.002593245216799378	0.07708074008808061
SYT5	4.228275795473734	3.0815322911133762	1.1467435043603578	0.0034255010386673446	0.08476253385354576
TMEM88B	3.3618486534308256	2.239414917042644	1.1224337363881816	2.2257377952294988E-4	0.028748323919659317
IZUMO1	3.405709203410913	2.287183163365949	1.118526040044964	1.0426767396154446E-6	0.0015824357318230398
C12orf56	4.268103315957102	3.1694700531936952	1.098633262763407	0.004274449494771848	0.09629993073651069
CALML6	4.068433838035887	2.971597700405498	1.0968361376303886	1.2553133097226166E-5	0.006904848805523467
GSTT2	7.945615743930289	6.8533870117587385	1.0922287321715505	1.3620970313654723E-5	0.006904848805523467
CLDN10	8.238148579992549	7.147760081043054	1.090388498949495	0.01192156818142076	0.14656931359870046
AREGB	4.121105666425532	3.0416616000812975	1.0794440663442342	0.026575264889810213	0.20412852137208926
TUBB8	3.8529987335959714	2.777464429274365	1.0755343043216063	1.624004219547004E-6	0.00211259748902786
PNLIP	1.3150091348843171	0.24222021409278477	1.0727889207915324	0.02508852210873902	0.19938362355906042
HIST1H2AE	6.925642975472307	5.858933364105384	1.0667096113669237	0.002704411277866803	0.07709585952522265
RIPPLY2	2.094292768576605	1.0291670343425834	1.0651257342340215	0.011943161727458351	0.14656931359870046
DNAAF1	6.595222521517531	5.5321122711576285	1.0631102503599026	4.989657111199586E-4	0.04149389740144606
ST20-MTHFS	5.083326928292856	4.034144542216736	1.0491823860761205	1.4187757797845535E-4	0.02414835934713672
CHRNA9	3.383532654713592	2.3386822102423293	1.0448504444712627	0.005665439076332879	0.10770248064527597
AL353354.2	4.8627205682200785	3.817963937434145	1.0447566307859333	0.08191201908822121	0.344124957701196
CELA3A	1.5700026771005782	0.5287800631489352	1.041222613951643	0.11554073108419383	0.4081124504471175
KHDC1L	3.6986029069232935	2.657890882630858	1.0407120242924357	0.0065796838633624954	0.11413282624130265
GAL3ST2	2.736425059680132	1.7076970632497908	1.0287279964303413	1.5165492654345414E-5	0.006904848805523467
LRRC10B	5.740372838328677	4.712888593670616	1.0274842446580612	0.0017086670786985447	0.06578910113585179
C19orf81	3.5759360967015072	2.549690683033432	1.0262454136680752	0.003287527469933549	0.08292346658315904
MAGEA2	2.817321310126816	1.7950002866068042	1.0223210235200118	0.07041052090532185	0.3208197164692823
TBC1D3C	6.362906888704852	5.346828156618472	1.0160787320863793	1.4861031107260558E-5	0.006904848805523467
PTPN20A	3.5080656214636146	2.4961816917130206	1.011883929750594	0.0026151384020535184	0.07709585952522265
GRK1	2.6741323921784375	1.6656390610541492	1.0084933311242883	1.8371664787919517E-4	0.026265127591226695
LGALS7	4.043932205773285	3.0429625296158243	1.0009696761574611	0.006269259353563816	0.11226720879754594
RP11-293I14.2	3.759539572490507	2.7672474417683643	0.9922921307221428	0.008832195737670134	0.12749452210192602
GSTT2B	6.666460008286781	5.685332920096644	0.9811270881901368	1.3163501163793168E-4	0.02368655432550888
MAGEA6	3.3883833554845624	2.409101659540883	0.9792816959436794	0.07041052090532185	0.3208197164692823
RP11-685N3.1	3.4031308014493784	2.4243822619282764	0.978748539521102	0.00934041999432822	0.13055082804044937
NPTX1	5.914127873128696	4.946340501400545	0.9677873717281509	0.014540785804699419	0.1615721727121329
NLRP11	1.986547336579745	1.0245994123614663	0.9619479242182787	0.0013840543005522177	0.06161521064355536
HIST1H2BG	7.141880299184687	6.191854930409006	0.9500253687756812	0.006630614767779597	0.11424480241324694
TMEM190	5.424922439341331	4.478714763643309	0.9462076756980222	0.08958745999021933	0.35993091139242767
APOC4-APOC2	3.5541951111086294	2.615646671029406	0.9385484400792232	0.09539851813842615	0.3706844063019025
KLK12	4.976227369699314	4.041496593460032	0.9347307762392818	0.12798993592861796	0.4247362815473743
AC104809.3	4.2337351610955345	3.3056510381811814	0.928084122914353	0.01741223594017749	0.17208064305485088
MAGEA3	3.662688154558819	2.735406600575214	0.927281553983605	0.17003155480108512	0.4818904479383192
NUPR1L	4.640576002514785	3.7177539062521183	0.9228220962626668	0.033202122650134	0.22843863154674746
DUSP13	4.949226768672921	4.035650015913749	0.9135767527591723	0.028137505990980527	0.20950133242344127
CTRB2	2.4208621785412614	1.5133520246664256	0.9075101538748358	0.0019289989632049753	0.06834811112429769
GPR15	4.267032927183156	3.366419231076365	0.9006136961067912	0.005351966297732824	0.10606094691437454
