Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
F8A2	6.361636032489477	2.321202573123623	4.040433459365854	1.6911095690463895E-7	7.939928764727489E-4
GSTM1	8.792343032402915	6.4459125057360325	2.3464305266668823	0.0012344545103211146	0.1872840090981184
ESPNL	6.1511949201187885	4.399801415745157	1.751393504373632	4.5705084824598785E-6	0.010404762560319913
SFTPA1	6.459639655592103	4.765748865671678	1.6938907899204256	0.004499015678504081	0.30342661611205707
NPIPB15	7.436798322394031	5.857456458868211	1.57934186352582	0.002854622431877396	0.2561004124598578
RP11-599B13.6	4.792784615694139	3.4737130105454854	1.319071605148654	0.05413607556481248	0.5306384328236625
F8A3	6.761228241724988	5.494045014057196	1.2671832276677915	0.0022708059560647698	0.23586834364009046
PM20D1	3.6071751222471846	2.3628158145996623	1.2443593076475223	1.2240382567285657E-4	0.0743072824384688
ALAS2	2.9021130307192498	1.711200717609626	1.1909123131096238	0.0024674129616527596	0.24565504699336857
GRIA3	4.25964128421719	3.0706137405402156	1.189027543676974	0.009418970723680586	0.36889955875198027
PHEX	6.598339410618862	5.418379408899211	1.1799600017196505	0.02594732304940439	0.4496944418955704
DNAJC25-GNG10	4.791074568970754	3.639729120280222	1.151345448690532	0.03249008761755068	0.4711662378549098
MYBPHL	4.613651352574007	3.484722279052478	1.1289290735215292	6.32610724266125E-4	0.1501930180184349
KM-PA-2	7.16521114008858	6.054968955230149	1.1102421848584312	0.26966393978818337	0.8007695534685139
HBA1	10.344801984322002	9.240068402109456	1.1047335822125461	0.029823043377894543	0.46224448170060883
FKSG63	3.9827532356276385	2.9027625962214763	1.0799906394061622	0.00165782230158118	0.20580527129724827
APOA2	3.1691270349311997	2.0972633286490217	1.071863706282178	0.10378665872331827	0.6366147410366162
CTD-2207O23.12	5.298069659535015	4.229848386128606	1.068221273406409	0.03585743516087625	0.4769589258676629
AC007382.1	3.768062065833638	2.7111700677059316	1.0568919981277065	0.06875544306341863	0.566338366834455
PIGY	6.5880039708297895	5.534560625056784	1.0534433457730055	0.019248674047256387	0.4164074536284035
CTB-134H23.2	2.7137209642353444	1.681514421754103	1.0322065424812414	0.0029955369288686695	0.25978437404074384
AL356356.1	3.5661948485790513	2.5365925756305328	1.0296022729485186	0.0059401681065475165	0.32782527744376777
ACSM1	5.820782879647092	4.792092381542521	1.028690498104571	7.391589429417422E-7	0.002692312533771002
RP11-351M8.1	3.2948144266099506	2.267094056779071	1.0277203698308797	0.007577157105458809	0.3432716049866066
HBB	11.453200498793468	10.429931910788437	1.0232685880050312	0.028976895661638302	0.4588932380780493
ENPP3	4.45155012043241	3.4358219495072744	1.0157281709251356	0.010918250899959903	0.37874892455251385
DNAH10	3.246706731928416	2.262030118948196	0.9846766129802202	0.0043257088761372575	0.3014512049551628
RP11-514P8.6	5.11234617405516	4.132721193334353	0.9796249807208071	0.05884247664457465	0.5448089398327369
OLFM4	2.5167692565188045	1.5408766093725301	0.9758926471462743	0.028727115565280847	0.4570477302300975
PRSS45	5.925618116375668	4.96361756970892	0.9620005466667481	2.7724232146697503E-5	0.032519679137767266
HMGA2	8.63599575976679	7.695923529022565	0.9400722307442244	0.0020413494188421533	0.22432444003008975
DACH2	3.723663270534973	2.80163348049131	0.9220297900436627	0.001379210593868807	0.20256599464144126
TBC1D3C	6.042813022201809	5.124360662933806	0.9184523592680032	1.664856174393714E-4	0.08742126127148438
AC037459.4	3.8075794951805735	2.8892039936857956	0.9183755014947779	0.05328956132298246	0.529465079549458
S100A7	1.9287778237197526	1.0327164268687605	0.8960613968509921	0.04517204516544193	0.5073172314625347
HBG2	3.927643128358672	3.035636544947214	0.8920065834114581	0.051766332292598194	0.5237602465071102
RP11-182J1.16	2.6773455882133903	1.799738074311052	0.8776075139023383	0.0060440509894128525	0.32890009291467776
LAMB4	2.8359408398970705	1.9656832366526409	0.8702576032444296	0.005521208852384718	0.32331914990234883
BMP8A	4.673418625194134	3.805081152008749	0.8683374731853846	0.05485004930301318	0.5327621855501206
NOTCH2NL	9.832400533382225	8.96616379650576	0.8662367368764645	1.7438894717169973E-7	7.939928764727489E-4
ARHGAP40	3.7231383044133963	2.8629613059300283	0.860176998483368	0.03940914799810058	0.4862597583613874
SYT5	3.18576476357719	2.335856641657493	0.8499081219196971	0.11433125938123423	0.652727553558319
ANKRD45	3.6234208732975195	2.7760992475019175	0.847321625795602	0.003869372711985064	0.2901353285913435
SMIM17	3.609882621188186	2.7643792921496937	0.8455033290384923	6.99677229187845E-6	0.011584110634517305
TNNC2	6.455622721052764	5.61170148347727	0.8439212375754943	0.01810734293639138	0.4133985870365972
CPXM1	6.987597159104385	6.1484336019213295	0.8391635571830554	0.020145461172762946	0.4231708637581993
CPA1	2.4444287628947934	1.6138076976271387	0.8306210652676547	0.1606716313450821	0.7059473462139048
CRYBB2	4.434383764812625	3.6138988868112887	0.8204848780013365	1.0596892403713642E-4	0.07147800165053068
CIB4	2.761917215122204	1.9444209253646725	0.8174962897575315	0.1207250177105107	0.6612463225695702
ST20-MTHFS	6.043170128134844	5.2303160147192465	0.8128541134155975	0.0016772551004249348	0.20580527129724827
