ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
hsa04060	Cytokine-cytokine receptor interaction	262	0.535521219499713	1.91137590821605	0.000208203206329377	0.00557286258220838	0.0044269552385637	2020	tags=32%, list=12%, signal=29%	CCL3L3/CCL4L1/CCL4L2/PF4V1/CCL3L1/XCL2/TNFRSF13B/CCL13/IL1B/CXCL10/TNF/XCR1/FASLG/CCL22/CXCL11/TNFRSF17/CCL17/CCL15/CCL3/CCL24/CCL25/CCL8/CCR6/CSF2RB/CXCR3/IL2RB/CCL5/CXCL9/ACKR4/TNFRSF18/TNFRSF13C/CCR4/CD40LG/GDF5/CCR5/CXCR6/IL21R/CD27/CSF1R/BMP3/IL12RB1/BMP8A/CXCL6/CCR2/CCR9/CCL28/CCL4/CCL19/CX3CR1/XCL1/IFNG/IL18/LTB/IL22RA1/IFNL1/IL27/CCL18/CD4/CXCL1/BMP5/IL23A/GDF10/IL16/IL12B/IL5/TNFRSF4/IL5RA/IL2RG/CXCL5/CRLF2/CXCL14/CCR3/CCL7/TNFSF10/EDAR/CCR1/CXCL3/IFNLR1/BMP6/CCL11/TNFRSF11A/IL2RA/IL17RE/BMP4/OSM
hsa04062	Chemokine signaling pathway	186	0.588664854229074	2.05347870908137	0.000213583938487826	0.00557286258220838	0.0044269552385637	2650	tags=34%, list=16%, signal=29%	CCL3L3/CCL4L1/CCL4L2/PF4V1/CCL3L1/XCL2/CCL13/CXCL10/XCR1/CCL22/CXCL11/CCL17/CCL15/CCL3/CCL24/CCL25/CCL8/CCR6/CXCR3/CCL5/CXCL9/GRK1/CCR4/GNG8/CCR5/CXCR6/VAV1/CXCL6/CCR2/CCR9/CCL28/RAC2/CCL4/GNGT1/NCF1/CCL19/CX3CR1/XCL1/ADCY1/PRKCB/GNG7/CCL18/CXCL1/PIK3CG/CXCL5/CXCL14/CCR3/CCL7/CCR1/CXCL3/DOCK2/CCL11/VAV3/PTK2B/GNAI1/HCK/PLCG2/ADCY7/STAT1/WAS/CCR10/PIK3R6/PLCB2
hsa04659	Th17 cell differentiation	102	0.51078951108658	1.68232712465296	0.000229042601923958	0.00557286258220838	0.0044269552385637	2186	tags=29%, list=13%, signal=26%	IL1B/IRF4/HLA-DQA1/CD3D/CD3G/IL2RB/CD3E/FOS/LCK/HLA-DOA/IL21R/HLA-DQB1/IL12RB1/HLA-DRA/IFNG/HLA-DMB/RORC/CD4/FOXP3/IL23A/TBX21/ZAP70/IL2RG/HLA-DPB1/CD247/IL2RA/HLA-DOB/IL23R/MAPK13/PRKCQ
hsa04064	NF-kappa B signaling pathway	100	0.525909833525874	1.72812906670173	0.000229568411386593	0.00557286258220838	0.0044269552385637	3491	tags=34%, list=21%, signal=27%	CCL4L1/CCL4L2/CCL13/IL1B/TNF/TNFRSF13C/CD40LG/LCK/CARD14/CARD11/CCL4/CCL19/PRKCB/LTB/CXCL1/CD14/ZAP70/BLNK/EDAR/CXCL3/TNFRSF11A/PRKCQ/EDARADD/PLCG2/RIPK1/MYD88/BTK/TIRAP/CARD10/TRIM25/XIAP/CYLD/SYK/DDX58
hsa05142	Chagas disease	100	0.512603833959851	1.68440582148799	0.000229568411386593	0.00557286258220838	0.0044269552385637	2173	tags=22%, list=13%, signal=19%	CCL3L3/CCL3L1/IL1B/TNF/FASLG/CCL3/CD3D/CD3G/CCL5/CD3E/FOS/ADCY1/TLR6/IFNG/ACE/C1QA/IL12B/C1QC/CD247/C1QB/MAPK13/GNAI1
hsa04061	Viral protein interaction with cytokine and cytokine receptor	98	0.714647104786323	2.34189514487748	0.000230043708304578	0.00557286258220838	0.0044269552385637	1924	tags=50%, list=12%, signal=44%	CCL3L3/CCL4L1/CCL4L2/PF4V1/CCL3L1/XCL2/CCL13/CXCL10/TNF/XCR1/CCL22/CXCL11/CCL17/CCL15/CCL3/CCL24/CCL25/CCL8/CCR6/CXCR3/IL2RB/CCL5/CXCL9/ACKR4/CCR4/CCR5/CSF1R/CXCL6/CCR2/CCR9/CCL28/CCL4/CCL19/CX3CR1/XCL1/IL18/IL22RA1/CCL18/CXCL1/IL2RG/CXCL5/CXCL14/CCR3/CCL7/TNFSF10/CCR1/CXCL3/CCL11/IL2RA
hsa04660	T cell receptor signaling pathway	99	0.517232626345734	1.69726514806293	0.000230043708304578	0.00557286258220838	0.0044269552385637	2186	tags=27%, list=13%, signal=24%	TNF/CD3D/CD3G/CD8A/CD3E/FOS/CD40LG/ICOS/GRAP2/LCK/VAV1/CARD11/IFNG/CD4/RASGRP1/ZAP70/PAK6/IL5/PDCD1/PTPRC/CTLA4/CD247/VAV3/LCP2/PTPN6/MAPK13/PRKCQ
hsa04972	Pancreatic secretion	97	0.580732979227582	1.90045215745162	0.000230733733271804	0.00557286258220838	0.0044269552385637	3564	tags=46%, list=21%, signal=37%	PLA2G10/CLCA1/SLC26A3/CFTR/CPA3/PLA2G2D/PLA2G12B/CLCA4/SCT/CEL/CD38/ADCY1/CA2/PRSS3/SCTR/RAB27B/PRKCB/SLC4A4/CELA3A/ATP2A1/ATP1B1/ATP2A3/ATP1A2/PRKCG/KCNQ1/PLA2G3/CPA1/ATP1A4/ITPR2/ATP2B1/ADCY7/CTRL/CELA2A/CELA3B/CTRB2/CELA2B/PLCB2/PNLIPRP1/AMY2A/CHRM3/RYR2/CLCA2/AMY1A/FXYD2/PLA2G1B
hsa04620	Toll-like receptor signaling pathway	90	0.589334058617472	1.9122220918924	0.000232180171813327	0.00557286258220838	0.0044269552385637	2944	tags=33%, list=18%, signal=28%	CCL3L3/CCL4L1/CCL4L2/CCL3L1/IL1B/CXCL10/TNF/CXCL11/CCL3/CCL5/CXCL9/CD80/FOS/TLR7/CCL4/TLR6/CD14/IL12B/CD86/MAP2K6/IKBKE/IRF7/MAPK13/STAT1/RIPK1/MYD88/IRF5/TLR3/TIRAP/JUN
hsa04658	Th1 and Th2 cell differentiation	89	0.527092576450407	1.7068367649473	0.000232288037166086	0.00557286258220838	0.0044269552385637	2186	tags=29%, list=13%, signal=26%	HLA-DQA1/CD3D/CD3G/IL2RB/CD3E/FOS/RUNX3/LCK/HLA-DOA/HLA-DQB1/IL12RB1/HLA-DRA/IFNG/HLA-DMB/CD4/TBX21/ZAP70/IL12B/IL5/IL2RG/HLA-DPB1/CD247/IL2RA/HLA-DOB/MAPK13/PRKCQ
