Gene	pv_race	pv_gender	pv_age	Residual
A1BG	0.255162447977795	0.391863228879607	0.784080144389366	347.21039270315
A2M	0.169238901913038	0.089081299350367	0.00338754080832324	203.78233416808
A2ML1	0.457451974146312	0.124781733349847	0.933037124422847	624.362421775989
A4GALT	0.783396851132013	0.687572461697084	0.835111773256052	231.840951560404
A4GNT	0.476776564269	0.772644437520449	0.17524024202597	307.043084479011
AAAS	0.0288088266401866	0.219991018630355	0.694227766354458	32.656985295813
AACS	0.916558961809057	0.125349120598024	0.0416016578626203	78.014157415981
AADAC	0.300824547601924	0.89053883959029	0.366104603312268	1059.23207208371
AADAT	0.114110972329611	0.268861363289459	0.0384675296379324	233.169089934177
AAED1	0.672966086142267	0.101103598121357	0.448770155120699	59.1399974171645
AAGAB	0.921801355581072	0.0632151004731712	0.847500969439755	36.992927264051
AAK1	0.0709930634570997	0.765719354661932	0.49450595482894	97.6103055152739
AAMDC	0.197851521555145	0.0123126543515707	0.214211488779279	63.0835469249291
AAMP	0.0794402574699692	0.15020034897756	0.883997155402491	19.8901819510121
AANAT	0.378180591962238	0.259359611577841	0.0840616175021383	264.277705714972
AAR2	0.838238197723591	0.988717223701884	0.159718810858978	27.98521041037
AARD	0.36219632250533	0.00275187974882145	0.255197659534033	660.800991056954
AARS	0.284803289265409	0.0925274424413099	0.0522589016155019	60.8962590153371
AARS2	0.3280794497193	0.929133675985532	0.240154720875928	61.8308268329113
AARSD1	2.50751271851804e-06	0.447861693771487	0.540748262941814	35.551829426301
AASDH	0.0680749568850774	0.146237869405171	0.0904287825113087	52.483360910837
AASDHPPT	0.357462375294097	0.52912931084061	0.450267535079353	38.1847787978639
AASS	0.0500981529767023	0.452191986236524	0.320646318840251	243.658847056311
AATF	0.441033542291097	0.428940809197666	0.958291788860927	36.7253442711798
AATK	0.726666608803341	0.658789859319565	0.330848438647685	415.065643163387
ABAT	0.415299707804061	0.732879413741925	0.503745656822793	245.531429622274
ABCA1	0.271019726080687	0.634103237611131	0.671138573213178	164.871960388526
ABCA2	0.016999101987833	0.670448928474564	0.587438114620483	115.406929788838
ABCA3	0.522025228337876	0.596688867289122	0.0204347050661658	617.734993481464
ABCA4	0.945758332612412	0.00144026991724608	0.942048956714717	1100.10630723927
ABCA5	0.00278219089937231	0.156320828781554	0.330414102158858	155.335690961232
ABCA6	0.200513208478347	0.0519292127608284	0.0485363228792398	268.493548216351
ABCA7	0.00150240038226661	0.38320631390976	0.664563995503585	152.050612905472
ABCA8	0.138969699407042	0.245259534767369	0.0980006114387489	450.786735172511
ABCA9	0.332530753718796	0.0694737614208324	0.0670174999982622	259.727390800694
ABCA10	0.0856646695827966	0.106463534516913	0.229984278703683	296.370452588207
ABCA12	4.83330572570831e-05	0.206125890493898	0.236299283005206	672.51027453946
ABCA13	0.318003721207352	0.00412112466949144	0.677281660038716	820.01459731809
ABCB1	0.498713965482422	0.568659377469012	0.883407897888131	195.436215041527
ABCB4	0.511177090708843	0.220183497005599	0.669608097601865	348.405590647991
ABCB5	0.849885158405537	0.202878386450872	0.726260723647645	185.326659190763
ABCB6	0.0606655758099018	0.00492596100478613	0.227079914076949	179.106459100204
ABCB7	0.0557210016522634	0.544368688057112	0.873815160309598	30.2182553758299
ABCB8	0.085186568631842	0.820147707847413	0.422816163801329	54.6988595313416
ABCB9	0.818331877435127	0.0548714942952021	0.134529316772055	139.384279015725
ABCB10	0.0427878587861306	0.79444834982049	0.833677148348394	37.6447051378675
ABCB11	0.467560555042818	0.137879427373594	0.894093364959604	135.740782010782
ABCC1	0.464902759814051	0.158374165055338	0.722306563453592	92.0026731964572
ABCC2	0.396943036971236	0.00910912233686394	0.0525568143651358	890.402323258597
ABCC3	0.171365641957185	0.00752083298685569	0.139329212399798	330.00563947297
ABCC4	0.442792348319233	0.206261755400658	0.142650177090077	211.654627572509
ABCC5	0.771728734856961	0.348590544799471	0.443868957948951	111.829845120035
ABCC6	0.294802504326986	0.0633590412158101	0.494430284247037	289.97541954968
ABCC8	0.951395423162958	0.763346323785291	0.755604250816467	1047.87562698187
ABCC9	0.0186866189103848	0.151299244372676	0.0410586655847468	236.911789595693
ABCC10	0.817795142595583	0.645262917534687	0.573455728258895	57.7867592796512
ABCC11	0.490289404500188	0.527807698899595	0.891785005765384	207.759615715653
ABCC12	0.960057177214474	0.000659407757719521	0.697470020638675	254.121360385325
ABCD1	0.305635027014004	0.0046249644721458	0.844676088762934	74.0922324768944
ABCD2	0.192204841255731	0.0850640721126737	0.312932939086393	221.454223552457
ABCD3	0.109149049916608	0.376514882412284	0.418563030468463	70.3180997566912
ABCD4	0.170165782228573	0.00471311347382071	0.0349561030436598	53.9967437492016
ABCE1	0.0872504313733131	0.0998196529509707	0.260335349757672	44.5658941983547
ABCF1	0.136584255290845	0.911359654526285	0.910975680921412	46.078732860235
ABCF2	0.397091128850528	0.36560913066716	0.176290606132231	34.4307420639166
ABCF3	0.0102462029453302	0.720914461850562	0.729892140405969	27.4630481841459
ABCG1	0.159869775029276	0.00933440871489521	0.143280743434513	160.074904163231
ABCG2	0.0185834929293733	0.136734480802606	0.890052527843764	216.650569420742
ABCG4	0.513851211461551	0.926537388910939	0.283738253044488	127.487377283919
ABHD1	0.33416034324403	0.0883939537935549	0.0571414600814969	323.357666973249
ABHD2	0.563710747873812	0.0196553724496072	0.40424710220988	155.300004894151
ABHD3	0.260912407331746	0.10113376522889	0.440680867920282	82.2346842817292
ABHD4	0.00429545216984437	0.204800757371114	0.499434885913748	83.1809573759421
ABHD5	0.0194561785888015	0.215493048879989	0.757677396529446	47.6952197133432
ABHD6	0.864586893726395	0.73951928982825	0.663776817500559	82.9166046472799
ABHD8	0.46157627843308	0.686391638947763	0.586197739084138	69.3706600215797
ABHD10	0.663356312544578	0.202209359722914	0.912022340273098	36.5001449031565
ABHD11	0.0354547435087331	0.45423688527178	0.314551392739906	112.917570845785
ABHD12	0.0403441227193098	0.382979880706797	0.958349872898604	46.8919100118424
ABHD12B	0.51330555122428	0.902790816434867	0.0754771741756698	378.126865436618
ABHD13	7.22760775097884e-05	0.0927836672814435	0.0251335261673975	44.1937769636568
ABHD14A	0.441981093016409	0.494927119701768	0.498075126542359	98.9562384897538
ABHD14A-ACY1	0.00711133515979501	0.431063658613281	0.289245295604826	170.703383383474
ABHD14B	0.174164104652122	0.638261802320993	0.448962086915809	81.3480127173021
ABHD15	0.0627329191297141	0.848595365111815	0.0623715576646402	48.2926957269219
ABHD16A	0.000599805224383037	0.333314878361693	0.953629074073063	32.1349893672127
ABHD16B	0.0002535475989316	0.61448555199051	0.160814003346144	126.037996868699
ABHD17A	0.0428325275636087	0.394984315112745	0.847340244837281	69.5442697913475
ABHD17B	0.123993118101128	0.291252091337727	0.819872782400879	41.0284228451038
ABHD17C	0.305361281924631	0.837513200580492	0.0554784573252843	200.635846762034
ABI1	0.0126607996358829	0.0129330175623248	0.103459287438504	26.2948834358208
ABI2	0.95939575185037	0.190794381152833	0.175509775949754	68.9431325102484
ABI3	0.286485250340119	0.162230493281842	0.122037755580572	141.340406994124
ABI3BP	0.208713903577821	0.0182145648826442	0.0100644995237782	344.105294499938
ABL1	0.408142751256587	0.0541165810077162	0.682269796095143	52.159868074796
ABL2	0.972784873406441	0.3066086555798	0.330419104779439	73.7663023704255
ABLIM1	0.405300448008945	0.00446195755511788	0.608113085232354	197.752609821557
ABLIM2	0.559637738373243	0.554689996604206	0.262916878284576	277.661640464499
ABLIM3	0.324588075635786	0.870388674147751	0.345885325407465	267.652818988029
ABR	0.47910163321181	0.0683474177613538	0.543845983761789	73.2770806301524
ABRA	0.711415229286495	0.440833952929063	0.205519869300883	110.443623377845
ABRACL	0.581780360102952	0.294434308948315	0.658386259247647	83.5951218843706
ABT1	0.408761007095198	0.493378354185665	0.119240663485534	32.4894189021962
ABTB1	0.336467888341622	0.185089301220546	0.25649315400804	88.864309563713
ABTB2	0.0148437484004975	0.0235651685920687	0.888311583324672	144.917259798255
AC002310.13	0.563649219825012	0.31186689800353	0.0617202337881938	102.191584316433
AC002365.1	0.720858897370234	0.930154279109004	0.350118956417835	235.021574392749
AC002398.9	0.0737859764217257	0.230470243397254	0.677768093367627	850.107394971428
AC002985.3	0.00331845069614796	0.59229721310472	0.368132428589156	203.265873925293
AC003002.4	0.871036674904553	0.0722622320835227	0.293417616667822	58.5943967014388
AC003002.6	0.241706636989017	0.682967037587819	0.440338941662745	341.480668380536
AC003005.4	0.871957273403218	0.588414745557495	0.0513766272330417	229.526770820641
AC003006.7	0.423902497054535	0.688939991494751	0.404870336433722	489.356137524665
AC003101.1	0.139984938140579	0.503640044662232	0.97442251350832	37.4349148686129
AC003102.1	0.279225204628095	0.122789126668151	0.242458277808955	152.914143781233
AC004017.1	0.020173165515713	0.00522964746403132	0.846195699133761	1044.51184148011
AC004076.7	0.100648022426474	0.351309850337601	0.411386127298753	28.9560383113048
AC004076.9	0.610376479016097	0.795417046120203	0.520940094148239	522.059428930374
AC004381.6	0.616823286122095	0.21068065709926	0.0264427289759008	113.150186934455
AC004466.1	0.100442565321239	0.929691175266702	0.807433241697088	164.571988981334
AC005003.1	0.305014148757123	0.711702716303389	0.964278695125617	136.936591692309
AC005082.1	0.245545008234887	0.635337423509851	0.480290102164167	70.7611818299498
AC005481.5	0.341685202043239	0.239752872808586	0.90051264939043	190.073953348979
AC005544.1	0.284572258520039	0.67289995526424	0.753961318867904	532.091641742437
AC005609.1	0.00986695826910659	0.991886545408703	0.478820337292915	396.504333384792
AC005779.2	0.190165854913549	0.241768827889407	0.983110793539208	238.434984299727
AC005841.1	0.00883603742817522	0.722491466024215	0.851508490485338	313.354917719574
AC006116.20	0.0608999684399367	0.0485434535281748	0.999190875560799	394.659614980627
AC006126.3	0.520056223670463	0.61175566831725	0.0204948057550684	248.663933284297
AC006132.1	0.159280684458896	0.800746889649468	0.184265874529448	246.106293415841
AC006449.1	0.63262640542107	0.0412480209232652	0.313750171989448	211.116773739508
AC006486.1	0.243406679204811	0.0270317662578368	0.568997737067499	106.378540156554
AC006486.9	0.417560775480421	0.719071227364335	0.187275905465009	233.948651766422
AC006538.4	0.176746348552727	0.40313409383263	0.310068542001188	1006.25876199907
AC006547.14	0.00914770967476358	0.286420092810602	0.0900994402293965	347.737919271414
AC007040.11	0.0952979407430352	0.845026288140213	0.00229854355062249	116.340948036097
AC007382.1	0.323676418925809	0.0535108182362656	0.881260819625815	1201.99746311328
AC007390.5	0.0170432898036578	0.377114131518978	0.0400832214128482	35.8362618252774
AC007401.2	0.0152783548305574	0.0868961943190041	0.99652019095964	492.435955873392
AC007405.2	0.654280167914532	0.395803807981898	0.372336169248284	374.492057538352
AC007461.1	0.374203749217547	0.112551224312186	0.139489761343409	200.887564539298
AC007557.1	0.119269214670989	0.108712941197125	0.756988084223958	10.0773467175897
AC007773.3	0.637892689667926	0.444944207696164	0.863120132601482	293.975483296975
AC007919.2	0.378924530611346	0.305746338543756	0.524999213658705	281.919360494855
AC007952.5	0.00147991370230323	0.0923873644677062	0.599224513286379	282.821607748958
AC007952.6	0.983325284290607	0.00573485240224215	0.299402673125814	613.030421472132
AC007956.1	0.0668430134328514	0.713455683342609	0.253766352096091	445.255310365468
AC008132.13	0.0713492425878605	1.86964771502375e-06	0.713007822634499	420.117263464519
AC008443.1	0.315386279056067	0.961113795233578	0.0607170009077755	1546.05361318645
AC008948.1	0.425384868910494	0.178087218378749	0.358618293787002	683.297049706166
AC008964.1	0.291353256422314	0.29467083670418	0.0469318926804575	225.985237855718
AC009060.1	0.206805994337232	0.416859791512775	0.00723389427767399	444.935579333193
AC009065.1	0.0741304197730056	0.898279612720933	0.613660830572977	441.646241993399
AC009403.2	0.0250821844717664	0.646527681198847	0.440441078984652	152.352029448667
AC010327.2	0.423970292623049	0.865605226047497	0.193865383294933	1222.96850276565
AC010336.1	0.172172828445381	0.915465267712552	0.324077418930247	178.711960473155
AC010441.1	0.851466146154978	0.0293999492804194	0.670584273071177	160.122105856586
AC010536.1	0.0336425032894056	0.178294453518755	0.00150655363574826	167.135877510317
AC010547.9	0.562862075234352	0.529378975098901	0.240558619743541	219.772117829144
AC010642.1	0.0467143247928961	0.00631482081844945	0.495806582827358	110.62372060629
AC010646.3	0.931488245812194	0.39533018318667	0.395676898917498	40.8013272282434
AC011239.1	0.715852336319715	0.360253711343313	0.30362144107913	78.7654521415408
AC011298.1	0.353231522467201	0.236901980401647	0.404929756740704	216.6362458786
AC011484.1	0.684877158880734	0.00028114030647746	0.152877352492522	432.512121822775
AC011530.4	0.805219465493478	0.297025840838782	0.172233049080948	521.948503728988
AC011551.3	0.685319687608818	0.577055956991874	0.116728264001816	336.700041558425
AC011897.1	0.519679372086315	0.445730360253421	0.95484504721595	290.014091594595
AC011997.1	0.0395551122906812	0.547952635195647	0.862040117513307	309.246508508313
AC012215.1	0.570837979443808	0.666905145133202	0.928054074577958	176.774338485751
AC012414.1	0.381976688030965	0.155518296323996	0.615669134759849	149.837643582211
