Gene	pv_race	pv_gender	pv_age	Residual
A1BG	0.0223244250327798	0.850319983909261	0.609184642848993	120.148971797934
A2M	0.522439526686562	0.140924993440895	0.788662638524529	53.1630132262103
A2ML1	0.995367351762751	0.953154067985259	0.640737686898596	174.687750223315
A4GALT	0.708800693010651	0.00236639581926195	0.0282417013350263	74.1126983979325
A4GNT	0.0361269422197291	0.0879496470379334	0.405317040536818	128.259190175991
AAAS	0.0145365025617095	0.258668184275327	0.852885659507799	14.5116889939049
AACS	0.922414053966013	0.816613178439975	0.291391896804755	17.980727231842
AADAC	0.00492043364811658	0.239915283813418	0.173595267950036	197.077691547192
AADAT	0.77751640101597	0.196101558653846	0.0261253482646322	62.1384217402513
AAED1	0.514564438219584	0.188003912125982	0.694118518274841	18.4003349279335
AAGAB	0.949795506392211	0.988718890405772	0.144736594216426	14.0507902440373
AAK1	0.733420573796386	0.796376932240233	0.826217504025073	78.8570975051267
AAMDC	0.967934019230216	0.11644420433855	0.962401180646027	27.0591576161434
AAMP	0.947305356638658	0.228371000062154	0.212494803077411	6.65231752746078
AANAT	0.723975472805201	0.47484119495922	0.159762938595086	167.622482499093
AAR2	0.531465705567462	0.497443507616433	0.0825941394667648	10.4546131544443
AARD	0.222182845201011	0.961102121385919	0.026200026023265	139.2866077768
AARS	0.644603307360203	0.645714982727612	0.877435307257811	38.958006496588
AARS2	0.546628943725318	0.33229624389558	0.505824433144444	11.1847338003126
AARSD1	0.153754210480033	0.468354416807644	0.736340879877188	8.36469461176357
AASDH	0.543937884368917	0.53875560912096	0.593654728535188	16.0741703525211
AASDHPPT	0.7936903494272	0.0762572577831959	0.532649398155314	10.0727519877931
AASS	0.625900750180258	0.234077998930699	0.926650452632928	52.0477307047776
AATF	0.83736840918579	0.148023009097459	0.306108164491652	5.84671855826292
AATK	0.00219122882318594	0.406617413045264	0.861427614630808	136.419803615164
ABAT	0.264762865923798	0.68204437858115	0.883143671548953	90.1625424021265
ABCA1	0.663169404059901	0.820578633882559	0.0200076516901559	75.9810937917884
ABCA2	0.625510941920462	0.856097490040401	0.188868980985272	64.676450524587
ABCA3	0.78342471007279	0.56142935283102	0.503498314535112	56.2741921710748
ABCA4	0.0961103892628556	0.193181317378854	0.763890248892556	121.622949316838
ABCA5	0.21306696214271	0.895913427838949	0.0503490335792791	33.2733501123115
ABCA6	0.0928540605581403	0.534610200182543	0.342207443951373	192.882804885461
ABCA7	0.876634569919134	0.0433881471513976	0.160505004715242	53.9887020681401
ABCA8	0.903362247848825	0.933328435058227	0.799966422976746	218.529868931441
ABCA9	0.130322657386937	0.912663502256475	0.527981428767844	186.008035589321
ABCA10	0.283242827370705	0.90432592503919	0.705744290885095	143.889567270115
ABCA12	0.183257692646087	0.582527627746248	0.951488839681566	139.453733192885
ABCA13	0.0168158310483128	0.542638815400377	0.0699613902198144	336.742567855322
ABCB1	0.098111634260334	0.475167112864435	0.742269386947533	108.717056801482
ABCB4	0.526332339872897	0.775135144005179	0.661687438527051	161.54120529421
ABCB5	0.934638854054077	0.0735108528850657	0.220171649127574	92.827254322527
ABCB6	0.376604981572387	0.267331941011938	0.542249572354957	64.8151625427981
ABCB7	0.598308737107527	0.292517092037705	0.0895356108535333	13.5906261399024
ABCB8	0.259788768499593	0.751744804967475	0.537004626635544	18.7620194595291
ABCB9	0.896349541475292	0.677346432554141	0.127784438886044	41.0170486714198
ABCB10	0.501956363480631	0.500324986062122	0.161092345413569	18.4016192482683
ABCB11	0.169023422493983	0.273140192197351	0.962259330958041	25.9733772963299
ABCC1	0.69963074479242	0.446324902487226	0.00962896799183675	40.6799374389255
ABCC2	0.517588567153463	0.472106036465729	0.326386887670693	55.5871211317005
ABCC3	0.960968017494173	0.509094977446911	0.239552545644593	239.133066801611
ABCC4	0.565112292949449	0.0989949924001332	0.842286650012738	115.455864278965
ABCC5	0.197303935674883	0.744021971395179	0.347392793720729	55.3992216262602
ABCC6	0.968356025573423	0.84385736961519	0.216592021955169	61.430972171605
ABCC8	0.294311506336633	0.744324023749137	0.461890481026285	579.760176387172
ABCC9	0.495902221189548	0.901775395991603	0.0383718592099672	116.091291228299
ABCC10	0.203840170906363	0.463415023929704	0.059311688085733	19.3147251927769
ABCC11	0.621794217936843	0.7476692422613	0.0643269931710484	395.864085165176
ABCC12	0.0973490366704368	0.73152548571512	0.0438306053892992	180.593835958786
ABCD1	0.0130034712042138	0.181046981822596	0.560220885618367	20.2855674888578
ABCD2	0.0236710967714134	0.142172431608907	0.513798753454823	139.566282463859
ABCD3	0.417148325704408	0.643626398309988	0.257374526356518	17.9500590982056
ABCD4	0.0389862672358535	0.161225725874905	0.214896685511886	14.0811567104644
ABCE1	0.727134531444298	0.0794996536765397	0.876031855178391	15.8214892323808
ABCF1	0.55476188584274	0.643298916379327	0.0592725958905903	9.60859618404527
ABCF2	0.307631907476023	0.114266561724083	0.103405874541691	12.3408302045403
ABCF3	0.512347052527289	0.0378007308113079	0.621718885102324	7.31236322308444
ABCG1	0.758123818748594	0.426619514123004	0.0142262879409807	78.4772413780376
ABCG2	0.414451489004371	0.694870714187681	0.71955867589113	199.782508954032
ABCG4	0.06715117176649	0.878916335552418	0.120643141372817	113.987973778038
ABHD1	0.584699874469576	0.707644412670373	0.263543930673491	170.101144318159
ABHD2	0.81143755085367	0.458422589664219	0.372141488955309	37.1302303610775
ABHD3	0.172908610527044	0.222782073075877	0.543747074005534	56.2826027049539
ABHD4	0.0641799346360945	0.0105091513669625	0.274259455402762	27.358139450452
ABHD5	0.00599117803390563	0.188657010436446	0.599687236867207	20.0340893908376
ABHD6	0.0752956147857006	0.719297496061676	0.706185880715475	35.2286945291351
ABHD8	0.113662261635164	0.16715298440795	0.330381628980683	22.0627253643285
ABHD10	0.398690825686021	0.844540246567897	0.000655129388059775	15.0471378560117
ABHD11	0.0285756453099765	0.602055642637117	0.910587619761793	20.6538898135015
ABHD12	0.553338614206987	0.968391140084369	0.995923336054774	23.2461189761698
ABHD12B	0.0438322793642885	0.32575988645062	0.203519635918684	165.720901490192
ABHD13	0.848499789073622	0.012002001187388	0.302466058573398	13.7585816475377
ABHD14A	0.666282344328123	0.0560530547602288	0.642336109785974	56.487080487716
ABHD14A-ACY1	0.370350592213074	0.107397421262589	0.872963828614065	67.6405902774
ABHD14B	0.476294301720483	0.194672423877226	0.0962774992576005	18.4390506843263
ABHD15	0.00716037772000243	0.153471421142484	0.936176523541318	19.2552426484504
ABHD16A	0.0211740515094955	0.690555907104364	0.01162855016142	7.80907768564296
ABHD16B	0.149133643638126	0.313305287282393	0.789844796205485	32.619157666995
ABHD17A	0.324045114791488	0.0845740505799452	0.0667257813509257	27.1641600536201
ABHD17B	0.609007132990276	0.181753776093997	0.756071343430055	18.957073938537
ABHD17C	0.446349637604342	0.126755486440715	0.191383957939993	52.9519539820595
ABI1	0.123163464557079	0.389958312268572	0.50622057404396	11.965622360262
ABI2	0.190040067551506	0.765917544568975	0.216011423980619	19.0655104876807
ABI3	0.189979148196931	0.450164089095023	0.971420428922594	66.6509403658076
ABI3BP	0.0765905112383806	0.381998900671204	0.223377035244692	260.075203692719
ABL1	0.563577061502241	0.339337377857923	0.198204306799803	15.8896151666081
ABL2	0.308170662159343	0.632413720785702	0.890529438235703	40.2020955508366
ABLIM1	0.907564793379696	0.312717339083975	0.0666653988809967	45.9092363994901
ABLIM2	0.665315242075951	0.122618581118433	0.546794191654433	48.3360433143419
ABLIM3	0.0510244065323659	0.668608489580305	0.729014398068959	94.2055177262176
ABR	0.253316815121442	0.255718288339761	0.624252836427028	37.5344225014326
ABRA	0.131115044006709	0.670467348363733	0.292299726485889	185.088901081879
ABRACL	0.0119896892949418	0.207783539412456	0.37422322937284	32.7222047519486
ABT1	0.0571781484828924	0.690324844075187	0.861423760742177	8.75651837234998
ABTB1	0.525462199011131	0.0263584928635243	0.162006666273342	39.3425894084034
ABTB2	0.0766865918796612	0.0675842019749641	0.260966388726545	187.387821497865
AC002310.13	0.942992274493256	0.460193959200376	0.0617969686442614	120.65919774672
AC002365.1	0.533492397254554	0.427085669617618	0.0789768121784694	107.073585214426
AC002398.9	0.00599404928893991	0.428832954111496	0.512273823670939	469.785537414259
AC002985.3	0.194219797315166	0.180249601323993	0.177608608070362	129.815364111757
