Gene	pv_race	pv_gender	pv_age	Residual
A1BG	0.832554159259958	0.0589771253492319	0.149202089765264	256.680810650706
A2M	0.369232190396504	0.871524380675372	0.00731999243277932	179.978364730659
A2ML1	0.87198202692451	0.848354307756158	0.506822859062654	79.0555069073447
A4GALT	0.188001173794626	0.294918266914132	0.648349930187718	116.968369813878
A4GNT	0.243477084734391	0.0123849424796648	0.291485737728065	189.22454029319
AAAS	0.857891657148243	0.019010205120698	0.405387239426236	12.5056757427405
AACS	0.722415822545065	0.22489644506071	0.691216039247323	61.4687509305737
AADAC	0.806394334466303	0.0110845331829371	0.723171166657676	213.57238055074
AADAT	0.996680307427329	0.426831307438953	0.0232880445711128	185.33238037791
AAED1	0.855649666816209	0.010662094742451	0.00315637071134527	33.3373231172073
AAGAB	0.886498711081302	0.939436967362536	0.88916010016887	15.6221627708312
AAK1	0.10768490121363	0.0107186166930062	0.3079678117822	54.9879717228593
AAMDC	0.809140368739505	0.204888130754869	0.117000474770527	30.0439668349192
AAMP	0.351135634589017	0.816780937525571	0.400699908928639	9.11599034744303
AANAT	0.443296646821536	0.448864224426633	0.926355676459842	71.6035981250759
AAR2	0.300862179280618	0.0370806030401763	0.750479068150826	7.88529717051113
AARD	0.047065182041239	0.965920603293613	0.591806006645092	52.4641491679462
AARS	0.046808115543384	0.0103757243519759	0.713895709766747	22.4389383302278
AARS2	0.123263201691771	0.0346420107197399	0.59712988209399	20.389615195214
AARSD1	0.0016949997998745	0.556770926382697	0.629025411300405	15.4549939368121
AASDH	0.606336944170979	0.0348106267895636	0.0109581295760119	14.5164412882223
AASDHPPT	0.822167327332838	0.456058669019637	0.147518793916548	13.6734186371064
AASS	0.938650252693098	0.128543271690049	0.504708998130033	227.388687753063
AATF	0.00597661374692713	0.487316805931883	0.645730983204404	16.959626860982
AATK	0.192501785153083	0.00472038702208918	0.284611104362464	139.086819617216
ABAT	0.946074284852024	0.0813710858716694	0.628503581421073	134.002854068248
ABCA1	0.832739882408002	0.335754667615587	0.0128246290933907	52.7307324028135
ABCA2	0.725769308211022	0.231276475313664	0.439411547355367	61.8730051526178
ABCA3	0.624093909261177	0.0029004506254427	0.0955783500289278	107.324861803072
ABCA4	0.998125301575784	0.118649218279552	0.48962972582684	137.731919955662
ABCA5	0.891974383366957	0.997718942941505	0.481181380285855	54.917390709189
ABCA6	0.889001385995447	0.0863960258070622	0.196438094570458	193.974324590568
ABCA7	0.463847653114188	0.439613014430275	0.855470108140525	75.266084341328
ABCA8	0.994147125082417	0.00321895850506266	0.21358450597746	295.473508388194
ABCA9	0.105273104063643	0.585681765188542	0.0541045334460644	147.433321662755
ABCA10	0.651802697386607	0.813173134479459	0.0609652071722991	151.564809969012
ABCA12	0.301277337470603	0.515770308176632	0.495376672744461	72.1145724495324
ABCA13	0.554695626133469	0.311255357127202	0.633655316439562	143.767968206516
ABCB1	0.698727665072795	9.69051316964053e-09	0.00257405366276402	177.024348393523
ABCB4	0.626009134171385	0.00128441666432698	0.0750060715679862	222.653993341938
ABCB5	0.542625796821252	0.185833829023985	0.295015175681035	104.919619388944
ABCB6	0.456374281418152	0.0161009895724651	0.566122623324029	53.4692679456982
ABCB7	0.95554023767972	0.206471657851182	0.392686414344054	16.2076241601384
ABCB8	0.439756483780371	0.36522925865232	0.40555647980297	28.3003131330552
ABCB9	0.0121663993724273	0.327979759384212	0.98434933004633	86.7295413457606
ABCB10	0.420659642846677	0.0181724383095587	0.0589809922205671	20.8848507733265
ABCB11	0.112718651607378	0.00274128147226713	0.000821225582466957	411.048435737064
ABCC1	0.845678055781657	0.552046747947137	0.538520783983679	142.158266391622
ABCC2	0.682116603260073	0.000464638816338691	0.496303864517454	130.64537338282
ABCC3	0.39468490950246	0.27140389861539	0.0386906353341173	74.8537683133432
ABCC4	0.508859040642978	0.0168729266955069	0.771591083069959	247.005703255305
ABCC5	0.521230672681884	0.798031886208296	0.724476235040225	35.156627289977
ABCC6	0.988639337034996	0.90398016767514	0.464927423490149	40.1780809461016
ABCC8	0.585576107439755	0.291993266417327	0.490139663846331	283.391494675505
ABCC9	0.454451058644083	0.0434026327872806	0.661598735545352	195.526570022486
ABCC10	0.977148267249898	0.000302637749567749	0.692221500576051	32.935128815667
ABCC11	0.85825781520168	0.64851636354663	0.460305071639275	145.734421515248
ABCC12	0.490592830906499	0.674590198680075	0.501101477492668	73.7432229748926
ABCD1	0.218396754950751	0.237739526812619	0.817902138045225	43.9205866231443
ABCD2	0.656938073018173	0.444091499492283	0.509245013662577	68.605899082658
ABCD3	0.659348682763949	0.38245778682865	0.00397349492553797	22.7241307630504
ABCD4	0.00889772089278202	0.0576726781662492	0.784481873608818	18.859381661398
ABCE1	0.896639989623313	0.817580262436535	0.0286103422782122	19.1403269372552
ABCF1	0.0146604472611226	0.603902170213664	0.408661600112356	16.5611713012805
ABCF2	0.266042629598056	0.00601461284986466	0.187244344666314	20.7635447394804
ABCF3	0.0609410331774266	0.37832215051385	0.325868026620689	7.23225134433436
ABCG1	0.0471546085998886	0.0255998314948469	0.268949550581052	126.236174427905
ABCG2	0.359101341019334	1.76477823131999e-05	0.683033609360076	197.032491204656
ABCG4	0.24207723055465	0.0524726996947607	0.690259820547038	39.2665021838399
ABHD1	0.609542259939726	0.0168613413053772	0.747791623678077	247.663585382925
ABHD2	0.556819766721379	0.44627183502907	0.57801285341911	65.5750126632521
ABHD3	0.70728469632482	0.000468639329630132	0.402475899255061	43.8326758136816
ABHD4	0.0147453455803033	0.166795413588114	0.428959460606986	32.0429141933425
ABHD5	0.328753538132906	0.563052140363235	0.762581199640633	29.7182195553925
ABHD6	0.58317428872603	0.0041940105947506	0.656836091830392	70.0213230848207
ABHD8	0.936408589684098	0.953028548850018	0.691592249232721	28.361075406947
