Gene	pv_race	pv_gender	pv_condition	pv_age	Residual
ABCF3	0.110809075597224	0.758013469641978	4.89460835323704e-55	0.316221091346211	137.419022655512
ABCG1	0.188724777397562	0.000390228193486038	0	0.250247782521635	722.185067987719
ABCG2	0.644153226878167	0.231159638231883	7.95669295119064e-222	0.547557302143227	1524.60495429965
ABCG4	0.0146685156221959	0.154942332879754	8.39184594342791e-266	0.529383283524287	781.224952458671
ABHD1	0.118753660846838	0.0978078511417357	3.55551717034403e-152	0.000113836483974408	1353.4341010233
ABHD2	0.0881095647888665	0.255037672819203	2.46544289788589e-262	0.258191631340771	509.968670820013
ABHD3	0.337535093744481	0.000919897740386997	1.0264973820204e-166	0.251652472339949	564.104321786021
ABHD4	0.602583276497312	0.00583942368705295	1.64405299670243e-170	0.238278190297365	300.360160080067
ABHD5	0.00085100258572407	0.666948700328156	1.51796308948176e-68	0.000212547686444913	430.079261263576
ABHD6	0.0504280613907603	0.202130851322814	1.77768597868638e-228	0.0265606449556866	392.220631873441
ABHD8	0.00419827595880531	0.0848247806477371	5.5989919389139e-38	0.134434045072415	572.017125643658
ABHD10	5.0074812683213e-05	0.82696941338377	7.3567485180132e-303	8.81285627137251e-05	188.994004054182
ABHD11	0.800019879324999	0.016027454148602	6.97336121621398e-289	2.78379397281122e-05	580.742427099017
ABHD12	0.0175662034285378	0.632879486715155	0	0.202830373014171	241.890189661954
ABHD12B	0.0735929159202864	0.517946576602366	1.37817583433457e-149	3.06180390874253e-07	2644.90655780971
ABHD13	0.782926986639219	0.00662974623984296	1.07587162821818e-80	0.561037304504652	142.44864479008
ABHD14A	0.0509611015816354	0.00453305823125791	1.05224604232362e-316	0.0122092952685819	422.631339191122
ABHD14A-ACY1	0.0175936671145702	0.723959967335486	3.01359662975793e-142	0.877377161570765	694.052611817453
ABHD14B	0.000197210232149769	0.567724238827623	1.2219471330888e-245	0.00210327527160718	252.072130744073
ABHD15	0.0669812663094951	0.0440182650077406	9.88540059654512e-179	0.0127633496763401	286.908675336998
ABHD16A	0.832239360812952	0.00373883936460985	7.67655755633454e-114	0.44660661903696	111.423557309175
ABHD16B	0.324334829369028	0.0977250332636419	6.87846434681336e-83	0.951149414046254	443.389667923919
ABHD17A	0.593281029158994	0.514975169581478	1.87453472169727e-205	0.00129473333740269	170.018615430524
ABHD17B	0.981189062438317	0.485920385234495	4.65718195451959e-20	0.148086953247271	297.351606818186
ABHD17C	0.636061648983674	0.25403535857974	1.10643488613246e-159	0.00700379336833768	1435.04481097281
ABI1	0.338840168048833	0.0132927842506144	2.10731039520125e-153	0.239116617181531	213.023592585345
ABI2	0.657464085805625	0.0409864432569611	5.47741964209591e-219	0.116333303232638	365.60154414838
ABI3	0.0102777173086196	0.0838970903891526	4.24011058110321e-224	0.0249162496680746	619.155740131724
ABI3BP	0.538258420281103	0.0531081664780477	7.26560567349619e-153	0.00585078628828214	2114.81877273108
ABL1	0.00645512105304563	0.557493012210311	1.39028340545572e-315	0.150667787196204	365.21869533912
ABL2	0.0032838516255727	0.00827152490447548	4.61319355895957e-132	0.000124554388578671	365.201039645539
ABLIM1	0.125468632931418	0.457354198747493	2.65880903001922e-240	0.00501064987760414	682.131873034667
ABLIM2	6.44809588295608e-06	0.0171394679539119	3.3774962264771e-207	0.00142277182178838	925.621730485303
ABLIM3	0.531622134728003	0.00896871874227734	2.09740772666942e-258	0.00079895989185109	1091.95858185173
ABR	0.907786172785443	2.58848886446399e-06	0	0.995134919333703	376.25710172947
ABRA	0.161194238705573	0.92352448290888	1.18826931291738e-116	0.131760449907502	923.842602151736
ABRACL	0.2127405868872	0.0402035743102965	3.18403155742497e-145	0.02674859647306	962.94877891885
ABT1	0.0102613175219048	0.00545110610475347	2.42655477272616e-54	1.99031570888829e-22	121.104676655788
ABTB1	0.39656451025076	0.30890635568176	3.06185937591103e-86	3.37598759016368e-06	513.443654212697
ABTB2	0.669653030514916	0.499278187893911	1.05468932202277e-157	0.374139188451823	836.205042721125
AC002310.13	0.796018646702435	0.33805006045065	0.0274252242925316	0.481920761726788	861.119623721904
AC002365.1	0.471207695827756	0.336459916508371	1.52313220691223e-18	0.548009153554393	1229.82767702716
AC002398.9	0.672278717455839	0.269811609546955	4.32313297746504e-13	0.123283863144292	6327.50269439397
AC002985.3	0.464985184036739	0.681745638947539	0.0692461860168722	0.669002496718238	1008.19720417947
AC003002.4	0.603752027583364	0.197754269820216	0.26814695408045	0.0761324242172925	196.386874683404
AC003002.6	0.249551710940491	0.0685054416104948	3.89196355544261e-34	0.289448630185828	2356.068970518
AC003005.4	0.808243702414608	0.0226574359836888	0.000182017066951946	0.63381678532	1291.05039523264
AC003006.7	0.00718265824048443	0.587116756316449	1.28562336799534e-31	0.0708586027769924	2920.09282584501
AC003101.1	0.67054770984215	0.0612660421680348	0.0282772274958591	0.00498432494573648	393.133738519633
AC003102.1	0.00506413203078306	0.000185577104548133	0	2.18442563153295e-09	927.411386512215
AC004017.1	0.0149441464550334	0.322300745859715	1.50391014640048e-187	0.161123322608331	3785.94351899973
AC004076.7	0.809973304975884	0.818005554381712	0.00189636289047371	0.1902107817419	553.887737880941
AC004076.9	0.023205252152066	0.507886713187753	5.95448485606777e-56	0.00681149325878447	2337.93668863442
AC004381.6	0.128574251032048	4.0930728367077e-05	1.05385691906118e-166	0.00133246352846797	446.430317906556
AC004466.1	0.0803960854291053	1.86507509926347e-06	0	2.10968495633597e-08	517.150073889234
AC005003.1	3.22995847584405e-07	0.155799870542308	4.68850996980732e-162	0.217632409888945	600.305282363816
AC005082.1	0.982837291308333	0.716166085176959	0.559095061943818	0.224815193236079	235.361786196539
AC005481.5	0.0429545278041649	5.18564497651331e-07	1.01972541582023e-84	0.000513154550284023	512.573650226047
AC005544.1	0.818887025590278	0.230445910876075	1.19477021385911e-31	0.837355021835763	1499.03326790119
AC005609.1	0.0189416197441366	0.0995591550948861	8.45684328398664e-279	0.111384642406418	1026.01690832839
AC005779.2	0.000238465343941657	0.53897464623587	2.34784250234899e-15	0.134013216755278	1205.91875816412
AC005841.1	0.102762733945592	0.00263001038304739	2.22135915864936e-132	0.075833372703326	911.533149424409
AC006116.20	0.121477862569482	0.540562710744247	3.32722145012019e-100	0.270413212663062	2625.23130075066
AC006126.3	0.0410991795763046	0.672540153729258	2.89769678492341e-38	0.0020147995131045	1263.66962520943
AC006132.1	0.00439141410694985	0.0321353420638433	6.42702366472596e-30	0.592457721663123	1621.04490208505
AC006449.1	0.634210139120299	0.208307691378026	0	0.107743531454651	1089.85721289889
AC006486.1	0.975851191216331	0.583374226972267	3.30019226237843e-58	0.00816196678038645	499.502140685702
AC006486.9	0.656397755738492	0.506684620102021	0.000251606341278251	0.151062433045698	1167.51247286686
AC006538.4	0.918812943310029	0.715376501531162	1.08748373499018e-19	0.98196737760551	4756.03307941583
AC006547.14	0.175538342616682	0.0994053990342633	1.56787111818312e-129	0.868107668955186	948.245696918237
AC007040.11	0.827649817544988	0.505675985481624	1.65628472264958e-17	0.237867494131609	492.811597576571
AC007382.1	0.274652492207907	0.238449361178919	4.89913332135437e-24	0.406518280973815	7121.0806451045
AC007390.5	8.66193505004719e-05	0.0419269463996781	2.13512702593742e-74	0.0217077048784745	121.161148991748
AC007401.2	0.0885249092747144	0.483229032637357	4.18254678460302e-28	0.835511169535714	1711.80200480484
AC007405.2	0.10411767008749	0.023272822991572	1.64675045483098e-166	0.00474748995354154	1652.41868122587
AC007461.1	0.000129120124783499	0.0256173508968319	7.15578197990887e-140	0.996192681344902	1627.94335743112
AC007557.1	0.0134941896139334	0.00301758001479008	2.31716063817598e-07	0.18041852774105	673.539411601168
AC007773.3	0.813730869851419	0.527409042661411	0.0207916062251625	0.55886660757769	1326.93753664229
AC007919.2	0.798977337506857	0.409384195369097	0.02388272110628	0.552539756251458	1089.64724689996
AC007952.5	8.8690608684911e-13	0.917833274289268	1.10534728902618e-78	0.999225609926961	1242.11133122676
AC007952.6	0.0272079537847246	0.24192980275329	4.5295574109534e-52	0.42900384097697	1942.73554752563
AC007956.1	0.144569925632303	0.00899087739760074	2.25162598868524e-19	0.784980537238024	1847.10526078987
AC008132.13	0.100336000734944	0.279618912396996	1.79271226200543e-169	0.485826499488895	804.577470189543
AC008443.1	0.0150940278613887	0.00323903925724386	1.77730351521789e-199	2.99649909713297e-13	1992.85682536249
AC008948.1	0.0178976745703067	9.3304835188657e-05	0	0.00528325956122522	2340.95784068184
AC008964.1	0.411625944048246	0.44177649151098	4.52467554530775e-187	0.0113156554348545	1407.02726243859
AC009060.1	0.766778734952439	0.353991130685652	2.19102851063154e-09	0.0484284878061692	2046.99807174013
AC009065.1	0.633123922711163	0.944941627105254	0.774336891626575	0.786360632149962	309.205982951733
AC009403.2	0.000220678709257577	0.441324884866604	7.63107025336461e-116	0.0542221518721676	447.613070746249
AC010327.2	0.427971580045241	0.514430141971835	3.32937155234536e-63	0.576400793218927	2772.32024984164
AC010336.1	0.00810667992326276	0.36852300231798	9.39248484244219e-42	0.000268628720478647	939.681759793667
AC010441.1	0.000106851201162294	0.0286038315394967	3.88447715407512e-145	0.0102370890051595	622.19491186344
AC010536.1	0.00429512603092052	0.0479057298297024	2.72981752305094e-165	0.0497865341059545	483.938171207918
AC010547.9	0.751437814978236	0.361968953642812	1.19494257565716e-101	0.227363142772404	967.205636131688
AC010642.1	0.0180700232320808	0.600698412488315	1.26375541351283e-112	0.0650586153729276	436.849747714085
AC010646.3	0.0709620613896598	0.611564290769022	0.406580202877832	0.337211340948592	266.016405914079
AC011239.1	0.576173859299568	0.338072626304636	2.12736934782593e-56	0.199295701041216	905.260570582433
AC011298.1	0.942761593384981	0.363754322041596	2.1177647328418e-103	0.00372276643736446	1263.27095411536
AC011484.1	0.138648175537257	0.000102814217118488	8.81587312264254e-49	0.00814955855749966	2180.05791111067
AC011530.4	0.838251955044223	0.927477910948651	3.51809877353103e-53	0.873158892830119	2748.80365349883
AC011551.3	0.911492981579465	0.921956940474914	5.88437431932442e-39	0.241556249848603	2076.60222423673
AC011897.1	0.0433425675028469	0.17283226779477	1.48828834139084e-217	0.854163101377608	1303.68393465735
AC011997.1	0.184895915357381	0.272119206117319	1.37155047199343e-34	0.736389615673766	858.0210129299
AC012215.1	0.104890079974929	0.830836456409917	2.73113181296039e-79	0.59394782168682	778.841378108882
AC012414.1	1.66717836957719e-05	0.0271720292425826	2.43856488632006e-07	0.126029180838265	631.211995630403
AC013449.1	0.148014589209591	0.905338585202095	1.11254009752692e-08	0.059301026179552	1994.30288785927
AC015688.3	0.845446066122836	0.846640576471738	0.00120947423542117	0.831273758166803	1646.90905235332
AC015987.2	0.00475692985486673	0.0216339942205876	5.13726891198455e-181	0.799777490182141	461.446343818923
AC016251.1	0.927638937377875	0.443321279401266	0.000432135737218575	0.514285239440881	672.191808175707
AC016559.1	0.3591710505237	0.618856572065886	0.893399990295902	0.912303662563229	1103.78852924281
AC016586.1	0.000192184191099867	0.031022233967442	2.9082758455455e-216	0.000482016866827427	803.829940516503
AC016722.1	0.00445273374668946	0.801727036126696	1.52747859609684e-13	0.0400677086034949	968.817478034687
AC016722.2	0.159292572218471	0.393921394003609	3.13828211846946e-37	0.369390297959716	1166.98106680351
AC016745.1	0.143201521299832	0.0192207594669227	7.49039653482262e-08	0.324594956191545	1069.26669560937
AC016757.3	0.793085519644786	0.375808477162867	4.52368472302838e-33	0.0245556314003245	1541.48060864533
AC016885.1	0.587554636299671	0.760770955927055	2.60796572059822e-63	0.696129373141822	1520.6848427045
AC017028.1	0.0956018193399365	0.052325529118417	0.0009211076572013	0.41709309516174	717.925542555046
AC017081.1	0.682002083809314	0.0375385305308887	0.177036090061856	0.123158702953628	714.153436983853
AC017104.2	0.796178325917231	0.925315506525287	0.000393804154917668	0.224992249091498	596.725066031108
AC018445.1	0.486717414021056	0.0403159591565544	4.70447006853816e-07	0.0392051675595723	1405.49199003961
AC018755.1	9.26230584878672e-08	0.878353582135699	2.42057249574965e-135	0.00130005101675744	587.970753239157
AC018816.3	0.0258988839211106	0.00123555316114269	2.42396996475701e-16	0.0992143723873533	3115.40947583876
AC018867.2	0.298887687268793	0.202277229804363	0.388861922428053	0.656798392977508	4671.55221530648
AC019171.1	0.43581008702925	0.115770144134797	1.14986538031561e-106	0.0083399212817838	2002.44169962425
AC019294.1	0.0148057178123451	0.0477494434734334	1.06891445365454e-118	0.0328982153765725	727.490409442865
AC020907.1	0.0258789728687202	0.23405363733993	2.84229776813961e-213	0.0512972390898008	1338.04374344245
AC020922.1	0.669725532309508	0.791263551245363	3.32387982844194e-132	1.49967397617947e-11	797.570970313976
AC021218.2	0.731106550359241	0.0223120565847987	7.83373539516439e-201	0.228950878852712	2752.61811714674
AC021860.1	0.368873428950842	0.016688529820658	5.33380248475534e-259	0.000246206997456402	1180.81174014613
AC022400.2	0.980720718751896	0.162263687325572	1.2462664185056e-30	0.0662703713656093	2456.08660015199
AC022431.2	0.0959887985216498	0.00390159345111855	1.55719610256244e-319	0.241666414273045	960.88421784608
AC022498.1	0.173103932887695	0.0544204510517152	6.37429458233018e-110	0.0172626904037377	940.700841286273
AC022532.1	0.693653436066835	0.0454763428368704	3.90517776262299e-145	9.59798490688112e-06	1024.25967110691
AC023590.1	0.265699888201719	0.589178393585476	1.5307364813981e-32	0.506328186085637	2226.32801677418
AC024257.1	0.0514098107344869	0.0113835409840954	1.62692710602616e-99	9.02516475456871e-06	519.692578644213
AC024580.1	7.23366425225997e-07	0.00138616452453989	1.19152721914195e-157	8.37724780136931e-06	1065.13843180135
AC024592.12	0.314934955937256	0.104866571123354	7.89536671098284e-77	0.516967770837508	686.934559983451
AC024940.1	0.407599154994762	0.0904074411743348	2.78244159274099e-36	0.30189206929398	684.831728597164
AC025262.1	0.676634340845432	0.779197511037362	0.267478705555788	0.521321964257958	7031.69146568633
AC025263.3	0.00302349632207089	0.82271253009734	0.012567914101314	0.369496582528189	249.30131913999
AC026202.1	0.445751884773735	0.627582846373941	3.7316369567655e-10	0.211377144836446	1065.85704654199
AC026703.1	0.276399245317997	3.06191449462143e-05	3.75615463375846e-221	0.000209262953396884	2720.66245200036
AC026740.1	4.15433214027734e-05	0.371341389241507	2.16011992709551e-16	0.0118977836364085	1023.02414568805
AC027228.1	0.0617843802376267	0.349155025281465	1.54702351774091e-33	0.00887656200414487	592.641754153838
AC027307.3	0.688897520786497	0.976116639839144	4.37447091687544e-113	0.0519069212582646	767.303660845221
AC027763.2	0.724661419509936	0.0165273993028823	3.42595122571225e-185	0.00479410001803239	245.546325809019
AC037459.4	0.574673241566588	0.848055309702498	3.93075095377148e-61	0.294386314377822	6888.1857410378
AC040160.1	0.956442951965067	0.709698396243073	0.545268868298234	0.949862059721241	773.360735631666
AC040977.1	0.759798657060303	0.736429023118848	2.44378458559442e-10	0.354345523883221	3593.87139802022
AC061992.1	0.142055826560729	0.492602073112068	4.25421236408624e-42	0.00208368462607749	2047.75243422127
AC062017.1	0.251920659393395	0.000851961273270568	5.38683461639201e-56	0.0118908731118922	1059.93654269703
AC068533.7	0.796609723041449	0.0114602889021828	1.60479026494193e-29	0.333260759247187	3485.01045171863
AC068620.1	0.312055349488702	0.0918655866151733	2.31588833882874e-183	0.392630931390123	1804.85907260037
AC068987.1	0.819265117655587	0.210332816775122	1.29346898755433e-121	0.583180273627133	1061.73404098754
AC069368.3	0.764962164501007	0.0603844742074193	4.57537201669051e-50	0.375836124935352	2850.7857176646
AC069547.1	0.119545223832326	1.75572051286705e-05	3.78253928636319e-144	3.11272887774024e-09	462.628879026049
AC073333.1	0.353237403336527	0.593656443273229	0.41442450220756	0.807228334329409	397.388263633163
AC073343.1	0.144045800345246	0.802839719463105	8.8141186429773e-178	0.476483358449658	1673.31025049786
AC074091.13	0.182523163099794	0.000903448753711103	1.62163013795105e-55	0.182426344192216	607.303957488929
AC079210.1	0.034498850671947	0.120862818268018	3.45391904268246e-294	0.469999396590849	892.84009000395
AC079354.1	0.777705776237294	0.704196426646927	8.94831243429928e-317	0.216368140149425	1120.60025923177
AC079354.2	0.538476098183533	0.838780489071836	0.0181673785417481	0.643518750035359	1619.88250073583
AC087477.1	0.00128252580123024	0.0476721957226745	3.42164542462659e-65	0.410210041706227	917.560841769333
AC090186.1	3.61640796832794e-05	0.000297572651197436	1.74076237374272e-71	2.04116059522522e-11	503.254100661219
AC090616.2	0.583296965927668	0.393768150256041	0	2.82238981662967e-05	1294.51263797991
AC091801.1	0.0136527543258	0.0446744710389639	6.26425077247979e-144	0.008033038737945	1505.45551131898
AC092291.2	0.36975465309262	0.756756637091121	0.274257388488845	0.401003742153465	633.727243920778
AC092811.1	0.657319561269986	0.0135683012017853	4.86343261802468e-242	0.3809692814017	839.201085334832
AC092964.2	0.826017384862468	0.15719238720295	6.06879066054373e-08	1.52216844114241e-05	2329.36290412902
AC093157.1	0.343277932659723	0.0816272119223171	4.19006034764123e-152	3.59435648883569e-06	786.6218075647
AC093323.1	0.0818654414804847	0.751661258952972	6.48910488618997e-29	0.244964562974013	1101.75283187509
AC093677.1	0.0184462711565169	0.0251467048628493	1.95194282534028e-15	0.178514259862727	1391.32421585617
AC096677.1	0.393216718509316	0.656550402289954	4.56670837666295e-86	0.0130388110892278	1650.84552384322
AC103801.2	0.661163161093877	0.00026748164536588	1.51348073471756e-20	4.38186992246072e-06	3604.48387467458
AC104057.1	0.225291085929488	0.223862714320299	2.1261056528551e-46	0.0230908888210128	1105.90811551285
AC104532.2	0.0207226411645626	0.245516992755088	2.8946121167283e-14	0.122582138406153	4190.52392557151
AC104534.3	0.000179391472626174	0.148741444791857	7.14431366536674e-10	0.0150396520763405	2850.63538591922
AC104667.3	0.0261061364242193	0.0502467052564736	6.60428860282668e-176	0.127042155485451	1996.28276915893
AC104809.3	0.273892760909354	0.316013172831061	1.52172022917929e-249	0.785028936097863	1916.55834869433
AC105020.1	0.455969134691542	0.326296634800934	1.20143272620247e-297	4.29588807569246e-08	775.39554312898
AC106873.4	0.0730736731790755	0.0402919842221132	0.453409659182895	0.653350928412472	470.155402523328
AC106876.2	0.217186734091278	0.676226165648	7.02142460398833e-308	0.266287865637436	4660.28156685942
AC107021.1	0.0034712890315796	0.675421343671969	1.29411546826833e-130	0.000170398008888135	974.720338123726
AC109829.1	0.396288779921634	0.990493385128435	3.1641153661513e-53	0.522778355578703	940.977154138719
AC110615.1	0.366553908096102	0.380274844491361	0.0634516949201442	0.977605244400647	1490.17926669679
AC110619.2	0.206520341183718	0.00804788361096169	1.4657234487449e-80	0.535296339587696	2548.44311400353
AC110771.1	0.983739393728231	0.635134742945505	7.14967092214592e-88	0.0416411605219901	1548.25552552063
AC112715.2	0.179099182758312	0.389174454954812	3.42857732686913e-18	0.023416402904906	2280.10567896769
AC114494.1	0.251505729924004	0.0331472262027568	5.65291102782648e-06	0.0103466466325317	3647.84192508509
AC114546.1	0.00801974773074351	0.000137620242321942	5.27714435605314e-174	0.138354291365966	471.467165184338
AC115618.1	0.629959402303152	0.298795137404416	1.73206272918058e-76	0.517631889948309	384.841349995171
AC116407.2	0.271574077516238	0.0136963141133198	2.65582040710701e-43	3.33013579197036e-06	1941.02514858734
AC117395.1	0.519068249997025	0.45708906699522	2.60279522337919e-226	0.0851743518696183	1242.32290379727
AC117834.1	0.432508477445098	0.00188067603164452	2.29044679940418e-80	7.92026536411241e-07	6046.43742872201
AC119673.1	0.94698684741606	0.000567256356069815	1.76066127132033e-161	0.493325345211129	2317.82234625309
AC120194.1	0.0273632165882993	0.0156321840609183	1.18781619876545e-85	0.00157041928434788	1611.10696156516
AC124890.1	0.00610745449030812	0.000184175911917894	4.68605309427995e-51	2.81537982985011e-16	787.501587249082
AC126614.1	0.243366656085793	0.0335093490272158	0.0603229723294011	0.226951370515909	1306.40684904282
AC127496.1	0.914728907043299	0.000168331675812281	3.28443890135739e-226	0.153726107390739	604.56212216077
AC129492.6	0.304117936312805	0.150560100684071	2.07705239588473e-35	0.54923063251443	2516.74331990045
AC131097.4	0.0399650265603421	0.308473651398147	0	0.0663579849045251	2204.81753801988
AC131971.1	0.0145267837793634	0.00156205353319458	1.70309019718432e-122	0.412914391370328	862.364126572148
AC132186.1	0.00068437451076514	0.171602300443133	1.58472258555388e-46	0.21803532205338	850.772186592532
AC132192.1	0.355802805613963	0.0671548773649482	2.56300226554491e-113	0.0187441107994283	2325.04031906728
AC132872.2	0.188007444434046	0.252483874472738	5.73194485833463e-203	0.538501000166526	682.437426762317
AC135048.1	0.0015212505744224	0.295319242406039	1.90339905357592e-129	0.000668119625501849	1186.25697870958
AC135178.1	0.0412706576167994	0.209691563032977	6.36052859089104e-167	3.00943577858679e-17	692.7483616861
AC136297.1	0.18092879218287	0.964838650101193	1.34750432792456e-87	0.236789854295258	4677.60125763897
AC137932.1	0.00735417559832919	0.0349721130330244	3.05509849567374e-179	3.01829930473762e-07	525.657631062166
AC138517.1	0.00433403827891103	0.432880490772191	1.5604130279777e-118	4.23572894375703e-05	3711.9129033495
AC138969.4	6.9890414552358e-11	0.662866499401849	7.29158641953126e-297	3.65294883649391e-06	643.338789585382
AC139100.2	0.202163096103641	0.671809513844394	3.31592997786512e-50	5.2296743278543e-12	776.235892398345
AC139426.2	0.160070339586052	0.565936601951773	7.36734100354079e-316	0.935702682102592	742.66306859174
AC140061.12	0.763722360639702	0.707261689448571	0.206087073466019	0.0174751994339609	1055.61684707193
