Gene	pv_race	pv_gender	pv_age	Residual
A1BG	0.309381936776359	0.986153792080814	0.681524724635357	120.031094436145
A2M	0.120899970020795	0.265219852876925	0.0654386425462998	108.994809245191
A2ML1	0.572665008066879	0.170663870721653	0.343319166454762	181.010852688114
A4GALT	0.623357241919659	0.147012234836219	0.00118981759441449	193.030794689337
A4GNT	0.0500264514525875	0.240564225015083	0.160409782535355	69.3273422451354
AAAS	0.0543483485868535	0.827537477062246	8.22638605675712e-06	23.3019423515198
AACS	0.282553036306166	0.698632566630015	0.00199921341591697	62.9785151360863
AADAC	0.240654300831697	0.815140370166054	0.579603993863103	370.998301369686
AADAT	0.31202765249949	0.824843229520947	0.000111846949920856	109.997232903188
AAED1	0.310107062558748	0.36146543590626	0.0264361238694808	81.250483012175
AAGAB	0.866460990417763	0.565818419364675	3.10100184835954e-05	34.6280390354117
AAK1	0.276631816066626	0.490791987302939	0.0193723676491191	70.4743273780187
AAMDC	0.672944934585391	0.590657406156059	9.39236582739825e-05	41.8873910195632
AAMP	0.443105299304892	0.948450012879839	0.0033324668655707	12.2499056285293
AANAT	0.520896071288184	0.253539685559045	0.113789046149927	130.965872799344
AAR2	0.34845088819519	0.307636488147299	0.916065390275353	37.6101089664128
AARD	0.542586455575355	0.290664306234592	0.205735763835687	403.431154719363
AARS	0.179558132178187	0.771362852183079	0.0106435523550063	32.0235454833881
AARS2	0.927527960987668	0.968075195771076	0.140838845185422	32.0381946804261
AARSD1	0.727539238229029	0.109512518627175	0.00398092400536021	22.6999334289393
AASDH	0.0993231786715254	0.182684034473924	0.338797142911779	24.9032875588477
AASDHPPT	0.431214754036755	0.566256344043858	0.662791618576747	20.0214235267483
AASS	0.892313644682157	0.982822856451445	0.164864215784085	171.090260763765
AATF	0.130845369886253	0.390146963192232	0.994607283516488	20.0976213010326
AATK	0.0901587945920719	0.614231032020975	0.045860166375661	243.753272261293
ABAT	0.458838980528444	0.485330552568582	0.00702403732325075	168.175989991753
ABCA1	0.443389784477956	0.616068552137238	0.809139167242591	152.334405498912
ABCA2	0.95334207116827	0.770451857338979	0.466184739027378	70.5081661035804
ABCA3	0.602953614155442	0.974271606668989	0.00158622418740147	247.921277564854
ABCA4	0.408158418465386	0.214323117013806	0.73730610495053	258.203546988382
ABCA5	0.0664100796853918	0.530902405624762	0.297356169077841	111.507367694492
ABCA6	0.237605236261266	0.614893372427588	0.00070555701371505	247.491911977438
ABCA7	0.79262018544384	0.306013300122043	0.178124909740099	153.123185454639
ABCA8	0.789908719789822	0.287324634508317	0.00859730990204556	297.063648864128
ABCA9	0.405001892553622	0.993079948689504	0.00148693464826605	229.050804895593
ABCA10	0.296812534692468	0.480124280829607	0.000606164141539363	170.457663491481
ABCA12	0.638840228864983	0.24828400009658	0.162449751249096	211.658036544702
ABCA13	0.272699371908442	0.97464922828572	0.00111794296477856	246.008092507984
ABCB1	0.485788524131542	0.802440173950075	0.00564429092516186	407.487509213529
ABCB4	0.204932102039796	0.00603203044061954	0.000139959498685677	175.924628132457
ABCB5	0.268871323259196	0.445002539758523	6.81327996645527e-05	277.112526637507
ABCB6	0.0120058461327995	0.36293197012204	0.0804971980503319	59.8762142657029
ABCB7	0.472623112910679	0.117846726695471	0.296845518446098	22.2213784529014
ABCB8	0.365802859195766	0.349402627324803	0.129503192232219	28.1920663112834
ABCB9	0.156511101258234	0.226580414062861	0.772888292771591	68.3460758830378
ABCB10	0.359068117030853	0.307732689653521	0.195906287402531	21.2676999706512
ABCB11	0.26292938279194	0.767939745753473	0.000296216793812941	829.917671548741
ABCC1	0.705319357945978	0.507140226438966	0.0593947377351238	50.2096351494355
ABCC2	0.984695991419231	0.84284832431425	0.470488129990575	272.613535356743
ABCC3	0.77514522688455	0.951222168119515	0.000167834492943776	711.42911296404
ABCC4	0.735166588724512	0.0572351554610891	0.126093655860644	119.74674195654
ABCC5	0.770457944800122	0.18648387634796	0.378421345877712	59.2527008741871
ABCC6	0.444657264445912	0.667573897507611	0.0237154743529677	329.238487588569
ABCC8	0.421576506069554	0.777181616911511	0.670512571605223	224.575562344995
ABCC9	0.583984691859613	0.664258020335404	0.0982840300143304	363.405385793825
ABCC10	0.954960611685574	0.571039236936302	0.0111847445519309	32.3813563412394
ABCC11	0.89717717089247	0.866130443244913	0.0131950681361239	124.455115629305
ABCC12	0.473805152864786	0.770714189554678	0.384111238379748	19.0962724262494
ABCD1	0.560500412866972	0.871504290108864	0.151774370679979	60.4685313408242
ABCD2	0.525113503921349	0.736206245667858	0.152651468751031	132.984175145735
ABCD3	0.0536918639958196	0.0584528504199495	9.19314032729556e-05	41.0195591396941
ABCD4	0.137320031356526	0.298386883964972	3.11257573471427e-08	30.348734387741
ABCE1	0.235363174743536	0.110712693561474	0.00387230022065848	26.3801853160016
ABCF1	0.245565701323153	0.911978587370221	0.00179037932190484	17.6958901363647
ABCF2	0.972133230428671	0.60210194622636	0.0991868211302907	23.2018360960797
ABCF3	0.42837266256	0.709458045991755	0.0223868308118616	18.3333479874876
ABCG1	0.000267362306621165	0.353856926940865	0.0383962695172732	104.075399971945
ABCG2	0.42493963872607	0.510722175621956	0.028078774778138	444.2183750237
ABCG4	0.876169775410619	0.182111655317105	0.58321343120182	95.6859370632249
ABHD1	0.821377880422275	0.795607455347106	0.00151037266275746	189.005448435034
ABHD2	0.604869666241076	0.123123680160071	0.0703294743528027	73.2854617383843
ABHD3	0.656996663096822	0.717111159301179	0.00333453470671447	163.98204882791
ABHD4	0.0784335886823817	0.702058006949021	0.000976354335374709	46.8012586097533
ABHD5	0.37872588752287	0.965024775097288	3.02765685020541e-06	48.0734369947804
ABHD6	0.836919578290703	0.100476765248611	0.359899413111034	47.3247988370703
ABHD8	0.747157824617582	0.540304991481364	0.000601065483018219	108.368752221286
ABHD10	0.142637988915386	0.144513061250072	0.117030957969884	20.9386077125818
ABHD11	0.457786200963487	0.888837751677121	0.000628178948598404	189.893744278298
ABHD12	0.884495586609435	0.257243824447302	0.0462987203725545	41.8563697631699
ABHD12B	0.645417067852398	0.977236124833005	2.59025182067867e-05	1033.81935067162
ABHD13	0.766284588432774	0.157880945514429	0.00150189998630347	21.8622342729509
ABHD14A	0.924354564480608	0.738453049490873	0.00594430083710192	62.1377065350481
ABHD14A-ACY1	0.969187578545834	0.287749285146702	0.545881316476334	117.312849775391
ABHD14B	0.265795961186255	0.0502891968457195	0.0270247451515249	44.5901809065605
ABHD15	0.66883908420003	0.140947565523304	0.0124071849032847	58.6888412900379
ABHD16A	0.359647266195798	0.139496235411495	0.277016740667336	12.75446798075
ABHD16B	0.509199455397892	0.182975436836578	0.0799820767092368	69.8511895445578
ABHD17A	0.706133533009541	0.195039786692135	0.205852980102607	21.8603286662472
ABHD17B	0.349419720036818	0.747273102857792	8.89824657599829e-05	40.1323302456207
ABHD17C	0.24421235771559	0.80428235617859	0.000233350077707543	291.50203025532
