Gene	pv_race	pv_gender	pv_age	Residual
A1BG	0.84328107559008	0.949516644921038	0.0991403623315455	217.070031200142
A2M	0.317657014100233	0.253438386738953	0.806642491252978	124.645739821144
A2ML1	0.55733246196679	0.0182139813486622	0.480371778626543	172.709125508326
A4GALT	0.255420027657442	0.649161494333575	0.178113757366679	71.2823239637131
A4GNT	0.462942236371617	0.368871393813992	0.0740490296823389	292.176812158329
AAAS	0.54212448301821	0.0142770666282517	0.403254163165864	16.3044772267438
AACS	0.54117858095147	0.178295726892472	0.650286428813034	20.0717375404671
AADAC	0.097677349244368	0.929690964833621	0.0278301939563564	69.0616976764481
AADAT	0.183021000944817	0.282291837879627	0.0687647573818504	93.8433400839109
AAED1	0.469315748350778	0.920560690632724	0.261538772294013	21.1509603650201
AAGAB	0.894939219803431	0.452121117745636	0.237843107234558	14.9822210913565
AAK1	0.626394494477307	0.0191179167525957	0.27849397428282	84.9866196884949
AAMDC	0.971464765038794	0.331916960096171	0.883639899003905	25.11842734647
AAMP	0.602969370924302	0.166232358725469	0.232291892790502	12.21494675313
AANAT	0.644478522023749	0.0132039268428262	0.51425617380529	78.9173520398236
AAR2	0.397547428460062	0.302935078419299	0.601134100389585	10.875334881086
AARD	0.185351608884613	0.0500231201118129	0.8436640913774	401.798333028065
AARS	0.357632961070612	0.0096210744681446	0.808405822206035	24.4538891294121
AARS2	0.668139182477917	0.336030800943457	0.312635697945527	29.6613004378823
AARSD1	0.186341033715402	0.00335232378484679	0.487407490557745	20.8550166373008
AASDH	0.913442576731985	0.00560270207540337	0.693533384372905	20.4597653461794
AASDHPPT	0.148492146790647	0.00694069326486205	0.514526467841303	17.9227506436708
AASS	0.269060361781645	0.0852874824251861	0.889807884956016	97.0586282253281
AATF	0.293170766404064	0.364833644912854	0.0213533917615253	16.6347814023717
AATK	0.411394124730018	0.438995398774276	0.937777366912139	132.407436432755
ABAT	0.0832363633880663	0.121569103769998	0.104899963295067	219.512883781546
ABCA1	0.969520009513937	0.741377893254334	0.560840111169361	73.4193298298793
ABCA2	0.186447524895918	0.346392923299125	0.405381460075755	53.1161031108094
ABCA3	0.505817059970078	0.506277466901383	0.35636233089991	78.7503392885483
ABCA4	0.858144956692334	0.000654220336398391	0.202201713598364	225.751275300939
ABCA5	0.0193172152033085	0.643541971471163	0.744374533780569	65.0291780950781
ABCA6	0.946744967805088	0.808321824506684	0.684889901365186	313.981060337542
ABCA7	0.505753729572826	0.0320188899906152	0.342908118977924	47.3538841610872
ABCA8	0.491234325025531	0.19293253034699	0.479101044624991	433.992211557913
ABCA9	0.922671791202984	0.248984587269604	0.770849156104295	238.547199364872
ABCA10	0.155344090924977	0.598837559242201	0.623775954589158	172.968977588767
ABCA12	0.289956485272581	0.173692766972498	0.82382823754118	295.948062411143
ABCA13	0.718607120111931	0.0656579887777863	0.0129298418302033	587.548292114346
ABCB1	0.101352176900834	0.0853106907747591	0.0419862478757335	342.454728430195
ABCB4	0.0396382872418264	0.97817072855653	0.0426865374652043	270.308839041243
ABCB5	0.766554110553257	0.096050732586822	0.760480690350669	682.300363122999
ABCB6	0.0273858626611497	0.493591854080736	0.268741488005239	82.8773448298912
ABCB7	0.329443796823955	0.000723536983822517	0.338604538091649	17.2290103628125
ABCB8	0.0677635683889623	0.13795789675938	0.201668745501982	26.4840847154539
ABCB9	0.216333210522941	0.136326483127371	0.671027676538568	57.0320751713224
ABCB10	0.990909510354062	0.000728189999349517	0.992285769744965	21.6212214333896
ABCB11	0.276495243004884	0.85587477908694	0.0216157089421432	25.7644961401635
ABCC1	0.0678422793277666	0.158640569129083	0.214821168328788	44.2283023138006
ABCC2	0.285767936604876	0.994287795062082	0.877939355779338	685.192511061685
ABCC3	0.333013781528578	0.11476657835618	0.0454792283764876	218.020756207732
ABCC4	0.185016042416491	0.863197469442339	0.112054883478875	74.3845350707148
ABCC5	0.257455290851339	0.0338405189174656	0.561664712050297	74.8899599647168
ABCC6	0.0470545117924132	4.44360026152382e-05	0.331186355068503	253.199803374114
ABCC8	0.324934149392035	0.0908672789696116	0.949898256548575	357.168815755716
ABCC9	0.452079242649674	0.151186864228612	0.0249772878068448	214.594983817959
ABCC10	0.922566310999434	0.117636713587787	0.0470316710959784	30.2737227377663
ABCC11	0.326564166153438	0.370527467625749	0.957789861364586	73.1147530048153
ABCC12	0.245603753212591	0.877687875946638	0.476882099702541	10.9808210757978
