Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
F8A2	6.277515360056421	1.9676870634630828	4.309828296593339	0.0021112106996045155	0.9188523264252492
NPB	6.623669126252516	3.656385362706584	2.9672837635459315	0.0020033884136128055	0.9188523264252492
DIO3	6.592533971478463	3.9868590276809845	2.605674943797479	0.02463516902922036	0.9188523264252492
ZNF208	4.944753515108474	2.353729007178896	2.5910245079295775	0.00875209859892434	0.9188523264252492
F8A3	8.008739486744298	5.559440732648025	2.449298754096273	0.004510583867443407	0.9188523264252492
AC007382.1	4.2600000376032625	1.9234378185603411	2.3365622190429214	0.06556970462537237	0.9188523264252492
SPESP1	4.263819211410592	1.987078322609381	2.2767408888012106	0.08051151994050221	0.9188523264252492
EBF3	8.046251737009271	5.820973788867177	2.225277948142094	0.042497998858961994	0.9188523264252492
ZNF98	5.13635091955382	2.911906704593609	2.224444214960211	0.020066640647084855	0.9188523264252492
KCNQ2	5.447293575172595	3.2946966154244928	2.1525969597481023	0.07027337026734337	0.9188523264252492
CCL3L3	5.192459886193558	3.0491535073141245	2.1433063788794335	0.019247410298498857	0.9188523264252492
PCDHA10	3.641601954990215	1.5224477609804161	2.119154194009799	0.011472725060028499	0.9188523264252492
PCDHB6	7.117564353830529	5.002902507869132	2.114661845961397	0.009587023364790892	0.9188523264252492
MZB1	7.171240781862027	5.10538030758553	2.065860474276497	0.08606756787233905	0.9188523264252492
TMEM151A	4.271929535806393	2.2183640726704867	2.0535654631359064	0.04411403989329421	0.9188523264252492
C2orf74	7.965050175425099	5.91828674975817	2.0467634256669287	0.017696229285467102	0.9188523264252492
DOC2A	7.334980902820627	5.296550813507027	2.0384300893136	0.0015362197601866967	0.9188523264252492
PAGE2B	5.416291434801872	3.3936399491507445	2.0226514856511275	0.3907499036204136	0.9594141550955863
UPK3B	6.907433111808474	4.907031635089571	2.0004014767189027	0.033817717923871116	0.9188523264252492
RP11-434D12.1	4.013886702751182	2.0324403549308676	1.9814463478203144	0.042497998858961994	0.9188523264252492
LILRA3	4.647558915849213	2.667825346791706	1.9797335690575073	0.05299248858565986	0.9188523264252492
CCL3L1	6.1324797325363525	4.1745480555267145	1.957931677009638	0.003027892333994253	0.9188523264252492
XAGE1C	4.154946932009221	2.1991555021634426	1.9557914298457781	0.23563936436816768	0.9413169782568699
LMX1B	4.415478236301754	2.4606661758866997	1.9548120604150547	0.03941578179220795	0.9188523264252492
C5orf38	4.696484916685563	2.7734360269550433	1.9230488897305196	0.056939788119770296	0.9188523264252492
FEV	3.788591329574454	1.869735749844855	1.9188555797295992	0.026700637328457177	0.9188523264252492
HIST1H4K	4.65002094905035	2.734599110251854	1.9154218387984958	0.061128706028977575	0.9188523264252492
IGLL5	7.088472446599454	5.17347459336035	1.9149978532391039	0.11864898160016524	0.9188523264252492
APOC4-APOC2	4.054798755300742	2.1467897492778243	1.9080090060229176	0.06556970462537237	0.9188523264252492
TERT	5.016229294267065	3.1182731333327913	1.8979561609342737	0.0052182905941560165	0.9188523264252492
ZNF626	6.00729299567426	4.130362642696661	1.876930352977599	0.042497998858961994	0.9188523264252492
RIPPLY2	5.268622508252564	3.3934628546883774	1.8751596535641868	0.1696861007025201	0.9208836228538636
TSPYL5	6.861283700312679	4.98657425769414	1.8747094426185393	0.07784476582587319	0.9188523264252492
TMEM145	6.333540027696215	4.478987676758954	1.8545523509372615	0.06556970462537237	0.9188523264252492
MPPED1	4.782577174444362	2.930106744080954	1.8524704303634079	0.06556970462537237	0.9188523264252492
PNLDC1	5.0041997196744195	3.190234129798399	1.8139655898760205	0.1511071116650352	0.9188523264252492
HBG2	4.2586567827425075	2.479251301007742	1.7794054817347655	0.036525457614402956	0.9188523264252492
GCGR	5.275178105082244	3.4960154071116296	1.779162697970614	0.04411403989329421	0.9188523264252492
CKS1B	5.7587589535954	3.9948797527109248	1.7638792008844755	0.036525457614402956	0.9188523264252492
NPIPB15	6.107429835323851	4.3443581414008285	1.7630716939230222	0.07784476582587319	0.9188523264252492
PENK	5.5563227355967655	3.793269796720176	1.7630529388765894	0.1601930705853718	0.9208836228538636
TNFRSF17	3.3176866485853003	1.556120051684048	1.7615665969012522	0.06788803822801448	0.9188523264252492
MEIOB	3.8252228989993426	2.0755886165124164	1.7496342824869262	0.08895956717272613	0.9188523264252492
FOXL1	4.6161815426167685	2.88857788685823	1.7276036557585384	0.010492244457119715	0.9188523264252492
CCL4L1	7.012497680650616	5.294760968192954	1.7177367124576612	0.010492244457119715	0.9188523264252492
MAGEB2	4.0151388032521	2.2999436913034224	1.7151951119486775	0.4728707764956095	0.9642730468635136
GALNT9	4.721549212220368	3.010410921959403	1.711138290260965	0.05299248858565986	0.9188523264252492
P2RX2	5.004995824206241	3.2970150755010117	1.7079807487052294	0.07027337026734337	0.9188523264252492
FXYD7	7.893721495513441	6.189951119263614	1.7037703762498273	0.013680623228938149	0.9188523264252492
PAGE5	3.9899865829286734	2.289628514227601	1.7003580687010724	0.7196639328332942	0.9819824338622877
XAGE1B	4.156316035405073	2.48387688253969	1.6724391528653828	0.3654270927938318	0.9570325176709518
CCL19	6.041302458116197	4.369944585858946	1.6713578722572517	0.12619998406720057	0.9188523264252492
XAGE1E	3.6415117238597983	1.9719345298810376	1.6695771939787607	0.22354099548959727	0.9346025275152766
IRX2	3.3742698390190533	1.705379744306557	1.6688900947124963	0.01696255946099745	0.9188523264252492
DDX25	6.459515218262786	4.794198586620836	1.66531663164195	0.09192935268342317	0.9188523264252492
KLK11	5.661163296685655	3.9967620693503405	1.6644012273353144	0.11864898160016524	0.9188523264252492
GPRIN2	6.318773246138167	4.673686292812342	1.6450869533258246	0.04411403989329421	0.9188523264252492
EMX1	3.5538136671057443	1.9136977932739903	1.640115873831754	0.4538419320508955	0.9642730468635136
WBSCR27	7.3550379827779295	5.716546179536852	1.6384918032410773	0.01696255946099745	0.9188523264252492
KIAA0125	3.472342374713301	1.8404019194695946	1.6319404552437065	0.061128706028977575	0.9188523264252492
ELAVL3	4.219008338619431	2.588385164963007	1.6306231736564238	0.12237897768701467	0.9188523264252492
CACNA1H	7.500016165605364	5.881184381950786	1.6188317836545778	0.061128706028977575	0.9188523264252492
NPHS1	3.8537935348676715	2.2396957452634254	1.614097789604246	0.07525038893140235	0.9188523264252492
IGJ	7.880010485417659	6.27749782921376	1.6025126562038992	0.2612090664259398	0.9454980752485338
C2CD4C	5.171556694237007	3.5782122654079473	1.59334442882906	0.08051151994050221	0.9188523264252492
GATA5	4.659894666304741	3.0688236798738804	1.5910709864308603	0.07272703941259773	0.9188523264252492
RBM46	2.443938268771223	0.8530856137308613	1.5908526550403619	0.061128706028977575	0.9188523264252492
DMC1	6.242388185425871	4.653817758251433	1.5885704271744379	0.07027337026734337	0.9188523264252492
DLK1	11.04380577000997	9.456234926626033	1.5875708433839364	0.7080229317776869	0.9785621638867142
LRRC3DN	7.408748281201966	5.8214463425790415	1.5873019386229243	0.001620739306021357	0.9188523264252492
BCAN	5.133679193665324	3.5472660288911193	1.5864131647742044	0.02463516902922036	0.9188523264252492
SSX2	2.907108467418549	1.3238437801719303	1.5832646872466185	0.06331703622398721	0.9188523264252492
IGF2BP1	7.709999992879247	6.127904807814911	1.582095185064336	0.1696861007025201	0.9208836228538636
ZNF560	2.3014760211537624	0.7291487242087429	1.5723272969450195	0.1795947844796083	0.9208836228538636
KIRREL2	5.981247178701938	4.4109446343608445	1.5703025443410938	0.1114568831524474	0.9188523264252492
RND1	6.762424540666819	5.195426769441198	1.566997771225621	0.08325200304212732	0.9188523264252492
KRT14	6.4624894213891615	4.899012693114343	1.5634767282748188	0.38219292230511925	0.9570325176709518
TSPAN8	7.627449773439014	6.065150308415862	1.5622994650231519	0.30305232949008276	0.955207515519797
DLK2	7.818768158785192	6.265157526276773	1.553610632508419	0.030078694588930643	0.9188523264252492
DNAH8	2.3545490144401975	0.8110874215314658	1.5434615929087316	0.04578164920776118	0.9188523264252492
FGF8	5.1504088697536075	3.611597345986582	1.5388115237670252	0.05900339406391497	0.9188523264252492
XAGE1A	3.653747057459142	2.1227896916911937	1.5309573657679483	0.28160361954823	0.9495364350899103
PPBP	4.308663871087334	2.780495084855154	1.5281687862321798	0.04578164920776118	0.9188523264252492
CD79A	6.078831071956176	4.554837094542525	1.5239939774136513	0.03941578179220795	0.9188523264252492
PRAC1	5.656367726195099	4.138005981766237	1.5183617444288622	0.4444918787594535	0.9642730468635136
KHK	8.637494603095785	7.1291361399846185	1.5083584631111666	5.017004009095771E-4	0.9188523264252492
PYDC1	2.5359801142513874	1.0287116220931776	1.5072684921582098	0.14241923395063028	0.9188523264252492
FOXL2	5.654976050042884	4.155445643730605	1.499530406312279	0.12619998406720057	0.9188523264252492
SLC5A2	5.857499843156775	4.376528588273563	1.4809712548832126	0.0012371586115518252	0.9188523264252492
KIAA1841	8.62124970590004	7.1479949334852195	1.47325477241482	6.693787226367265E-4	0.9188523264252492
EPHA8	4.176071351601607	2.713759907403341	1.4623114441982659	0.13412008326379798	0.9188523264252492
