Gene.Name	N	Method	Statistic.D	pvalue	Race	Condition	padj
A1BG	292	Hartigans' dip test for unimodality / multimodality	0.0187300909329825	0.7296	white	Colon	1
A2M	292	Hartigans' dip test for unimodality / multimodality	0.015474317283782	0.9474	white	Colon	1
A2ML1	292	Hartigans' dip test for unimodality / multimodality	0.0367083566909804	0.0068	white	Colon	0.03707832335329341
A4GALT	292	Hartigans' dip test for unimodality / multimodality	0.0143035977687664	0.9810	white	Colon	1
A4GNT	292	Hartigans' dip test for unimodality / multimodality	0.0512569330180153	0.0000	white	Colon	0
AAAS	292	Hartigans' dip test for unimodality / multimodality	0.0148438225793904	0.9664	white	Colon	1
AACS	292	Hartigans' dip test for unimodality / multimodality	0.0306386236216864	0.0505	white	Colon	0.2327780308782587
AADAC	292	Hartigans' dip test for unimodality / multimodality	0.0505032385101016	0.0000	white	Colon	0
AADAT	292	Hartigans' dip test for unimodality / multimodality	0.016133140543635	0.9160	white	Colon	1
AAED1	292	Hartigans' dip test for unimodality / multimodality	0.022824811704978	0.3753	white	Colon	1
AAGAB	292	Hartigans' dip test for unimodality / multimodality	0.0158613924610383	0.9290	white	Colon	1
AAK1	292	Hartigans' dip test for unimodality / multimodality	0.0155703949394251	0.9428	white	Colon	1
AAMDC	292	Hartigans' dip test for unimodality / multimodality	0.0154576390063404	0.9482	white	Colon	1
AAMP	292	Hartigans' dip test for unimodality / multimodality	0.0298973357155389	0.0661	white	Colon	0.2993071108901044
AANAT	292	Hartigans' dip test for unimodality / multimodality	0.0496575342465753	0.0000	white	Colon	0
AAR2	292	Hartigans' dip test for unimodality / multimodality	0.0271554461752856	0.1425	white	Colon	0.5847701667417755
AARD	292	Hartigans' dip test for unimodality / multimodality	0.0190256749466997	0.7043	white	Colon	1
AARS	292	Hartigans' dip test for unimodality / multimodality	0.0143691801533094	0.9800	white	Colon	1
AARS2	292	Hartigans' dip test for unimodality / multimodality	0.0152575888899435	0.9546	white	Colon	1
AARSD1	292	Hartigans' dip test for unimodality / multimodality	0.0217456920124981	0.4614	white	Colon	1
AASDH	292	Hartigans' dip test for unimodality / multimodality	0.0235432585419973	0.3234	white	Colon	1
AASDHPPT	292	Hartigans' dip test for unimodality / multimodality	0.0185374537133581	0.7461	white	Colon	1
AASS	292	Hartigans' dip test for unimodality / multimodality	0.0169761499820513	0.8648	white	Colon	1
AATF	292	Hartigans' dip test for unimodality / multimodality	0.0165080976571082	0.8973	white	Colon	1
AATK	292	Hartigans' dip test for unimodality / multimodality	0.0154231923657065	0.9498	white	Colon	1
ABAT	292	Hartigans' dip test for unimodality / multimodality	0.0186651319807554	0.7352	white	Colon	1
ABCA1	292	Hartigans' dip test for unimodality / multimodality	0.0192196187722123	0.6868	white	Colon	1
ABCA2	292	Hartigans' dip test for unimodality / multimodality	0.0169227632273109	0.8685	white	Colon	1
ABCA3	292	Hartigans' dip test for unimodality / multimodality	0.0251075085355297	0.2295	white	Colon	0.86445791106515
ABCA4	292	Hartigans' dip test for unimodality / multimodality	0.0183559561272059	0.7617	white	Colon	1
ABCA5	292	Hartigans' dip test for unimodality / multimodality	0.0180924911545765	0.7843	white	Colon	1
ABCA6	292	Hartigans' dip test for unimodality / multimodality	0.0128240293467336	0.9921	white	Colon	1
ABCA7	292	Hartigans' dip test for unimodality / multimodality	0.0260896264523334	0.1826	white	Colon	0.7201193590298831
ABCA8	292	Hartigans' dip test for unimodality / multimodality	0.0131806137135636	0.9913	white	Colon	1
ABCA9	292	Hartigans' dip test for unimodality / multimodality	0.0160211737915275	0.9214	white	Colon	1
ABCA10	292	Hartigans' dip test for unimodality / multimodality	0.0168774603673812	0.8717	white	Colon	1
ABCA12	292	Hartigans' dip test for unimodality / multimodality	0.0303097632018574	0.0574	white	Colon	0.2627875314228255
ABCA13	292	Hartigans' dip test for unimodality / multimodality	0.0445205479452055	3e-04	white	Colon	0.001927195767195767
ABCB1	292	Hartigans' dip test for unimodality / multimodality	0.0135283931942153	0.9905	white	Colon	1
ABCB4	292	Hartigans' dip test for unimodality / multimodality	0.0151006540012428	0.9591	white	Colon	1
ABCB5	292	Hartigans' dip test for unimodality / multimodality	0.0182576161957703	0.7701	white	Colon	1
ABCB6	292	Hartigans' dip test for unimodality / multimodality	0.0201140122956333	0.6051	white	Colon	1
ABCB7	292	Hartigans' dip test for unimodality / multimodality	0.0138457964276084	0.9883	white	Colon	1
ABCB8	292	Hartigans' dip test for unimodality / multimodality	0.0207337660522621	0.5493	white	Colon	1
ABCB9	292	Hartigans' dip test for unimodality / multimodality	0.021003489247401	0.5251	white	Colon	1
ABCB10	292	Hartigans' dip test for unimodality / multimodality	0.0216879185208378	0.4662	white	Colon	1
ABCB11	292	Hartigans' dip test for unimodality / multimodality	0.0982360921482413	0.0000	white	Colon	0
ABCC1	292	Hartigans' dip test for unimodality / multimodality	0.0182259310348733	0.7728	white	Colon	1
ABCC2	292	Hartigans' dip test for unimodality / multimodality	0.0154109589041096	0.9503	white	Colon	1
ABCC3	292	Hartigans' dip test for unimodality / multimodality	0.0967800521088049	0.0000	white	Colon	0
ABCC4	292	Hartigans' dip test for unimodality / multimodality	0.0155590420626051	0.9434	white	Colon	1
ABCC5	292	Hartigans' dip test for unimodality / multimodality	0.0194193843575563	0.6686	white	Colon	1
ABCC6	292	Hartigans' dip test for unimodality / multimodality	0.0543757582956193	0.0000	white	Colon	0
ABCC8	292	Hartigans' dip test for unimodality / multimodality	0.014387385339301	0.9795	white	Colon	1
ABCC9	292	Hartigans' dip test for unimodality / multimodality	0.0224111689094577	0.4060	white	Colon	1
ABCC10	292	Hartigans' dip test for unimodality / multimodality	0.0127165940361287	0.9924	white	Colon	1
ABCC11	292	Hartigans' dip test for unimodality / multimodality	0.0547945205479452	0.0000	white	Colon	0
ABCC12	292	Hartigans' dip test for unimodality / multimodality	0.0357000923701037	0.0095	white	Colon	0.0504708284714119
ABCD1	292	Hartigans' dip test for unimodality / multimodality	0.0222628839111657	0.4183	white	Colon	1
ABCD2	292	Hartigans' dip test for unimodality / multimodality	0.0213704104541788	0.4927	white	Colon	1
ABCD3	292	Hartigans' dip test for unimodality / multimodality	0.017913333239235	0.7996	white	Colon	1
ABCD4	292	Hartigans' dip test for unimodality / multimodality	0.0167641800574387	0.8795	white	Colon	1
ABCE1	292	Hartigans' dip test for unimodality / multimodality	0.0148560824569068	0.9661	white	Colon	1
ABCF1	292	Hartigans' dip test for unimodality / multimodality	0.0168802717602378	0.8715	white	Colon	1
ABCF2	292	Hartigans' dip test for unimodality / multimodality	0.0162692730667289	0.9095	white	Colon	1
ABCF3	292	Hartigans' dip test for unimodality / multimodality	0.0208932405694621	0.5350	white	Colon	1
ABCG1	292	Hartigans' dip test for unimodality / multimodality	0.0149816985257202	0.9625	white	Colon	1
ABCG2	292	Hartigans' dip test for unimodality / multimodality	0.0115510855059142	0.9951	white	Colon	1
ABCG4	292	Hartigans' dip test for unimodality / multimodality	0.0144472133390765	0.9777	white	Colon	1
ABHD1	292	Hartigans' dip test for unimodality / multimodality	0.0265292426486353	0.1661	white	Colon	0.6665961216394888
ABHD2	292	Hartigans' dip test for unimodality / multimodality	0.0179025338687278	0.8005	white	Colon	1
ABHD3	292	Hartigans' dip test for unimodality / multimodality	0.0336900168025475	0.0191	white	Colon	0.0963571191135734
ABHD4	292	Hartigans' dip test for unimodality / multimodality	0.0119843952046257	0.9941	white	Colon	1
